fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106361318,san antonio community hospital,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,san bernardino,12,1207,non-profit,general,comparable,,(909) 985-2811,999 san bernardino road,upland,91786-4920,harris koenig,president,sach.org,san antonio community hospital,teresa vega,san antonio community hospital,0,05-0099,hsc30099f,zzt30099f,279,279,168,14698,8707,2825,2575,0,1297,20942,287,2174,53505,4291,2467,763,754,0,411,6439,86,577,15788,279,0,0,0,0,0,53505,0,0,0,0,0,15788,0,0,0,0,0,52.5,52.5,3.4,3.4,0,0,0,43331,23217,6076,19180,0,7835,102240,974,20670,223523,76690,12733,0,137855,0,9,551307,316392,4029,3983,1362,803,1221434544,970838182,730134,251326496,2800354,267945613,-13818763,10122455,844530,0,0,-4540838,225949731,144662654,850822159,194158039,128297588,33607271,32911648,0,16086776,267953963,4124226,32743448,709882959,105189569,61991320,13269253,32405423,0,15094732,246404260,2730260,34466768,511551585,256624246,155150454,27873698,56406108,0,0,22926771,375616563,40433582,0,1191534,0,34615226,0,0,0,730134,41990805,34934944,17438033,8857027,0,7856918,132405799,0,7842970,0,0,0,3563283,0,0,48828378,17738891,102749366,0,0,0,0,44930967,10065814,34973748,8658449,95006234,44556229,1764188,8769897,54685924,23193829,12187380,3537371,3436914,882371,19925276,107382030,197793609,70825634,140063010,49547819,0,565612102,60974892,15591195,117069536,371976479,565612102,11746498,68402446,-26175000,123024957,149073023,295851017,225025383,0,0,118914536,118914536,1845000,5866070,0,1589,567,2893905,457635,3351540,619,0,175671,670253,902736,20218,250507,529069,298655,0,6329,40467,843808,267544,778247,0,589106,225933,189267,0,999953,315612,897584,0,664930,260237,213224,0,2013
106374055,san diego county psychiatric hospital,01jul2012,30jun2013,365,audited,excl. ind. audit adj.,san diego,14,1418,city/county,psychiatric,ltc emphasis,,(619) 692-8200,3853 rosecrans street,san diego,92110,izabela karmach,administrator,http://www.sdcounty.ca.gov/hhsa/facilities/north_central/psy,county of san diego,catherine derock,hfs consultants,0,05-4114,,hsp34114f,301,301,252,729,0,71106,0,11319,76,0,0,326,83556,114,0,383,0,1849,13,0,0,0,2359,0,109,0,0,192,0,0,14364,0,0,69192,0,0,2320,0,0,39,0,76.09999999999999,76.09999999999999,35.4,6.2,0,0,0,210,0,7434,0,14462,204,0,0,0,22310,22310,0,0,0,0,0,0,0,0,0,0,0,53560977,20165855,0,33395122,191640,70323744,-36736982,36736982,0,0,0,0,40541701,8357738,4661538,1106149,0,30422309,0,11483755,180204,0,0,1644864,44837281,104008,0,2899385,0,5640653,79650,0,0,0,8723696,811679,0,4429973,0,0,14789334,134869,0,0,0,0,0,0,0,0,0,0,398478,0,28891721,0,2335074,124985,0,0,1644864,0,0,0,0,0,36736982,32626161,6519721,3407797,0,0,0,0,14484679,1437481,11461652,386253,27930825,11983252,0,7664621,4834900,4053034,348630,148436,37623,0,13322423,9644082,0,152278559,0,5072063,0,166994704,93059,0,0,166901645,166994704,0,9551023,0,152767237,6689536,169240408,16961849,0,0,0,0,0,0,0,470,280,989048,149660,1138708,45,0,60804,74819,130724,69671,271577,65411,114134,41133,110280,50495,632223,67244,6991,0,178759,22549,81282,0,728731,69836,8455,0,209358,27181,95147,0,2013
106190673,san dimas community hospital,01jan2013,31dec2013,365,audited,excl. ind. audit adj.,los angeles,11,917,investor,general,comparable,,(909) 599-6811,1350 west covina blvd,san dimas,91773,gregory brentano,ceo,sandimashospital.com,prime healthcare services,jeff brown,hospital management services,0,05-0588,hsc30588g,,101,101,38,5653,1946,1130,922,279,966,2525,0,415,13836,1210,773,206,274,84,317,1038,0,171,4073,101,0,0,0,0,0,13836,0,0,0,0,0,4073,0,0,0,0,0,37.5,37.5,3.4,3.4,12,825,413,2392,2403,801,3035,413,2402,7450,0,2306,21202,15343,0,0,8146,0,4,102679,81181,973,954,253,157,258080668,196626777,0,61453891,439988,57663794,4230085,1821798,475526,0,0,5576357,40126892,34468805,183484971,64744477,31140158,12441362,9765495,2945993,11976170,36002012,0,4530534,173546201,10750874,10517632,2414836,9123678,1288441,10542048,32685708,0,7211250,84534467,59990363,33221174,12748263,14994966,0,4082589,13064052,44670133,13702876,0,152361,0,0,0,0,0,0,15250733,8436616,2107935,3894207,151845,6512489,15044536,0,10055530,0,0,0,0,0,0,10646753,2685331,14468358,0,0,0,0,8384754,2024694,14881103,4572801,18784835,6546442,853696,1468957,7228800,8619159,2449140,274176,1050127,2444157,7944305,20920017,0,18083492,289921,0,0,39293430,8198562,0,20000000,11094868,39293430,535603,27854762,-13818385,8311567,15161395,28208115,10124623,20000000,0,0,20000000,0,2356287,187473,347,123,666923,66763,733686,136,0,54681,226022,191788,20564,33009,56544,60978,11865,11472,0,217543,52382,139780,0,148300,49160,59758,0,241880,56629,156282,0,160832,52215,65848,0,2013
106380939,san francisco general hospital medical center,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,san francisco,4,423,city/county,general,comparable,teaching,(415) 206-8100,1001 potrero ave,san francisco,94110,valerie inouye,cfo,www.sfdph.org,city and county of san francisco,daniel foushee,"toyon associates, inc",1,05-0228,hsc00228w,zzr00228w,645,645,356,25326,1532,27723,19939,4897,14619,4320,23926,3656,125938,3829,231,4747,3525,814,1837,746,249,553,16531,403,153,0,0,89,0,71002,36058,0,0,18878,0,13723,2370,0,0,438,0,53.5,53.5,7.6,5.7,7,2811,605,94011,2405,88648,154077,152441,23775,32455,1159,32146,581117,117923,439418,0,67102,0,10,653781,478237,3883,3373,926,222,2199200001,1644988642,123838802,678050161,105264003,756404633,26909531,21159214,18148589,0,0,29920156,701800694,468020255,1029379052,313466709,32921418,397357343,271934560,79962930,139025828,79332275,44171115,41602897,1399775075,132696361,5966266,98664900,179349565,235427373,41494878,44333417,5174676,56317490,799424926,349033765,30780675,398526639,425468208,-112444334,214927496,119440863,73191740,101529708,0,49345791,-27012000,22200091,0,67818805,0,56019997,95228738,7910689,209739669,93334426,126876570,39745120,104862179,0,352770,0,0,0,-438386,0,0,167828838,131915893,170098880,0,0,0,24578277,127411418,50649666,79847478,4074183,243918710,205493910,57441669,98851717,72694603,61572270,5661495,5153918,0,0,5616341,272108817,0,37716494,42628914,0,0,352454225,108636481,285912570,0,-42094826,352454225,104944646,438955990,-376041140,144113019,69308887,213963431,176246937,0,0,0,0,0,0,0,2869,954,5023521,1061108,6084629,391,327,304927,1008224,1609754,56305,265233,898407,398761,365809,52366,63735,1452794,861876,625135,0,1053072,418685,559297,52662,1774412,1023592,742996,0,1298998,517841,661777,65013,2013
106190200,san gabriel valley medical center,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,los angeles,11,913,non-profit,general,comparable,,(626) 289-5454,438 west las tunas drive,san gabriel,91776,makoto nakayama,ceo,,san gabriel valley medical center,linda marsh,"ahmc, inc.",0,05-0132,hsc30132g,zzt30132g,273,273,164,25534,4135,15546,3627,0,1292,6536,655,2156,59481,3088,1111,1121,1222,0,338,1987,15,850,9732,187,42,0,0,44,0,36235,10523,0,0,12723,0,9096,591,0,0,45,0,59.7,59.7,6.1,4.8,0,0,0,5667,2646,1503,6566,0,715,7783,141,3452,28473,25437,0,0,5083,0,6,165830,250880,2558,3166,2858,1205,1003941807,849799553,0,154142254,1812656,142384823,13570087,115347,0,800,0,13684634,271550429,66640397,665750981,303246748,67638605,132699473,69720296,0,18078485,110648771,5499544,32246371,739778293,83425740,32800110,12950059,40416380,0,3853470,68853253,862399,21002103,264163514,336662495,83551206,115821461,93366552,0,0,18841206,144937170,15209599,0,6361943,0,35047921,0,0,0,0,50009993,16887509,29828071,16770124,0,3090749,34564854,0,2990954,0,0,0,115347,0,0,45938308,5090582,33349760,0,0,0,0,14255466,9236299,25605865,8908543,53062370,20466711,1698625,1217463,18572836,24441985,1840731,7105565,1034311,0,12944226,33690333,0,8953128,53716,97222,0,42794399,27904264,0,0,14890135,42794399,8281238,130961204,-111122011,0,16494496,18640680,9687552,0,0,0,0,0,0,0,727,349,1321954,213128,1535082,433,0,103836,288049,508928,45364,152612,200110,0,0,19845,3210,677577,67923,246354,0,132099,59716,138285,0,804620,75925,284813,0,147501,67694,154529,0,2013
106331326,san gorgonio memorial hospital,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,riverside,12,1107,district,general,comparable,rural,(951) 845-1121,600 n. highland springs ave,banning,92220,mark turner,ceo,www.sgmh.org,san gorgonio memorial health district,"rodney a. phillips, cpa","rodney a. phillips, cpa",0,05-0054,hsc30054g,,77,77,50,4000,3873,775,2098,196,732,1269,109,458,13510,833,950,265,608,56,185,315,37,134,3383,61,0,0,0,16,0,12810,0,0,0,700,0,3283,0,0,0,100,0,48.1,48.1,4,3.9,6,855,488,5810,7361,2712,10871,373,4610,6846,772,5095,44450,34608,0,0,13500,0,2,103029,54045,1018,1201,454,50,209085011,165071568,0,44013443,842245,55131425,-10275737,12729039,2027339,0,0,425963,34742331,30218918,144123762,28837230,31361444,6717439,16419217,1512852,8164705,13601107,927705,3322096,110863795,17665040,19983846,4397414,18071858,1329662,9926000,16498326,908572,9440498,98221216,35118281,38794869,6211392,26464864,0,2726975,17094226,23958836,12166803,0,2192356,0,342966,0,0,0,0,11383989,12550421,4610557,7963036,115539,996479,6140597,0,252825,0,0,477805,16679,9842686,0,10245371,4005688,15591523,0,0,0,0,7384068,1637727,6310996,9956052,23718117,5488622,1258754,997116,6969404,4319793,5190032,416742,740749,4073183,1958913,58016480,0,106081792,13353822,0,1828201,179280295,14284408,0,135517117,29478770,179280295,4944289,16063318,-7333229,107864318,26855635,138398296,32316504,0,0,132785000,138587545,3070428,0,0,368,132,669747,107914,777661,69,0,59674,148465,192184,33090,40226,103953,69843,9112,9411,3789,190474,68559,180219,0,114538,46612,69345,0,223059,80115,211305,0,129204,54838,79140,0,2013
106150788,san joaquin community hospital,01jan2013,31dec2013,365,audited,excl. ind. audit adj.,kern,9,617,non-profit,general,comparable,,(661) 395-3000,2615 chester avenue,bakersfield,93301,doug duffield,ceo,,adventist health,kevin seeley,"steve clark & associates, inc.",0,05-0455,hsc30455f,zzt30455f,254,254,219,20408,12696,5811,9144,1282,12212,9515,36,1991,73095,3817,2864,1393,2241,311,3354,3424,8,597,18009,254,0,0,0,0,0,73095,0,0,0,0,0,18009,0,0,0,0,0,78.8,78.8,4.1,4.1,0,0,0,36046,7197,10322,25088,747,54007,16710,122,11551,161790,71594,62482,17334,12456,0,8,510720,327120,4490,5555,2566,200,1424731294,1100254341,0,324476953,3200323,333934806,-6257530,6603709,2079778,0,0,-1733599,299338860,249419053,875973381,262831828,183658327,69431582,100119391,18376115,165877292,149233077,7828079,22629241,979984932,84578127,73678940,17894538,54743976,3853261,96764708,85369914,2562146,25300752,444746362,279885880,188621807,53828913,122635839,0,20588465,179403551,191496696,19367417,0,21159787,0,23265986,0,0,0,0,67015411,68438721,27986489,32100761,591625,79256056,42073889,391574,6622427,0,0,0,4998665,0,0,75365405,37752644,94855072,0,0,0,0,47083463,6284216,64055012,8538994,123658580,37660632,16137019,9160254,55121362,41189320,11828508,2362745,1939752,2512340,32364294,108083085,951661,137444517,20209194,4896084,3738737,275323278,57651783,0,78481583,139189912,275323278,39469006,241287419,-189076503,141978995,75728739,229569020,92124503,0,0,0,79482571,1000988,11116350,84994155,1778,749,3238576,573373,3811949,477,0,186772,776963,1006385,6017,449730,572798,111811,14422,96791,16887,1123362,507746,702135,0,420389,136462,348482,0,1355409,583370,824730,0,478534,154263,415643,0,2013
106394003,san joaquin county mental health services,01jul2012,30jun2013,365,audited,excl. ind. audit adj.,san joaquin,6,507,city/county,psychiatric,phf,,(209) 468-8750,1212 n. california street,stockton,95202,victor singh,director,,county of san joaquin,carmen m. murillo,san joquin county behavioral health services,0,,,,16,16,16,0,0,0,0,0,0,5182,0,0,5182,0,0,0,0,0,0,612,0,0,612,0,16,0,0,0,0,0,5182,0,0,0,0,0,612,0,0,0,0,88.7,88.7,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5537034,0,0,5537034,0,5537034,0,0,0,0,0,0,5537034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
106391010,san joaquin general hospital,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,san joaquin,6,507,city/county,general,comparable,teaching,(209) 468-6000,500 west hospital road,french camp,95231,david culberson,ceo,sjgh.org,county of san joaquin,tammy trovatten,moss adams llp,0,05-0167,hsc00167f,zzr00167f,196,181,115,3999,0,12313,6424,4798,5155,0,1745,1961,36395,953,0,2538,1871,1189,1025,0,507,423,8506,196,0,0,0,0,0,36395,0,0,0,0,0,8506,0,0,0,0,0,50.9,55.1,4.3,4.3,16,3827,1686,23469,0,72261,37700,28158,30254,0,10241,14805,216888,40467,90121,0,61617,0,5,192886,143870,1865,2358,1358,700,770505012,581227851,4580135,193857296,25196227,215601772,3451751,10820422,4738800,0,0,9533373,371934132,109317471,289253409,61875625,0,174761130,90351682,36560578,90724949,0,34172811,24066402,512513177,50308873,0,29673355,62656473,25122592,32186254,0,23481836,34562452,257991835,83407837,0,179985338,119202693,-28250015,61683170,53550035,0,53289997,0,54481971,0,3876825,0,4580135,0,0,28776661,0,46996039,38385597,0,69361168,0,10268024,69807,0,0,0,0,0,2478099,46171832,32788986,56853149,0,0,0,10445947,29449945,11085206,17739766,11066941,81065171,35747306,33209424,5131243,27392152,13443093,6952517,931131,2870952,1610475,7248308,77479003,1782550,74179853,617821,0,0,154059227,24383051,14438986,34207650,81029540,154059227,17326428,236730134,-216121226,139038780,36826320,185621977,111442124,0,14737,39202913,39217650,5010000,0,0,1293,490,2444671,329793,2774464,212,55,85146,428506,701627,24386,276122,445284,231445,167649,16486,68020,526200,485356,422156,182998,475400,194633,157928,0,601105,550480,480735,199987,538810,217114,186233,0,2013
106104023,san joaquin valley rehabilitation hospital,01jan2013,31dec2013,365,audited,excl. ind. audit adj.,fresno,9,605,investor,specialty,comparable,,(916) 323-7685,7173 north sharon ave,fresno,93720,edward palacios,ceo,www.sanjoaquinrehab.com,vibra healthcare,james t. walmsley,vibra healthcare,0,05-3032,hsc33032f,,62,62,55,14436,779,395,374,0,0,2246,0,0,18230,1334,52,25,37,0,0,184,0,0,1632,0,0,0,62,0,0,0,0,0,18230,0,0,0,0,0,1632,0,0,80.59999999999999,80.59999999999999,11.2,11.2,0,0,0,15773,608,2,2294,0,0,14207,0,0,32884,0,32884,0,0,0,0,0,0,0,0,0,0,61044998,27593745,0,33451253,181416,28445301,5187368,0,0,0,0,5187368,29231723,8161400,23651875,42672480,2220755,687743,995660,0,0,6306960,0,0,52883598,3914776,150931,600,569326,0,0,3525767,0,0,8161400,20679823,1184698,243743,1065932,0,0,0,4162980,256569,0,0,0,0,0,0,0,0,25650864,1186988,444600,499054,0,0,5669747,0,0,0,0,0,0,0,0,7231097,4440764,4675843,0,0,0,0,2978251,423177,4101795,4594374,15374595,3364458,0,254383,1293075,2081225,56920,4685497,310216,0,1024932,5930663,0,206264,0,46386,3546609,9729922,1770891,0,3917007,4042024,9729922,318533,4911168,-587294,36974,1555957,1603271,1397007,2868546,0,0,3997565,80558,0,97678,227,63,424114,52314,476428,9,0,35195,137282,77206,24119,27748,85209,32165,236,2577,2377,147510,81923,66790,0,58718,15128,54045,0,166382,93151,73389,0,65621,17233,60652,0,2013
106013619,san leandro hospital,01jan2013,30oct2013,303,audited,incl. ind. audit adj.,alameda,5,421,non-profit,general,comparable,,(510) 357-6500,13855 east 14th street,san leandro,94578,george bischalaney,ceo,,sutter health,david hill,sutter health,0,05-0773,hsc00264i,zzr00264i,93,93,39,5713,790,1154,1511,0,326,958,231,41,10724,1369,220,146,384,0,98,228,79,14,2538,93,0,0,0,0,0,10724,0,0,0,0,0,2538,0,0,0,0,0,38.1,38.1,4.2,4.2,0,0,0,8225,1583,1597,8691,0,2238,3424,1973,3947,31678,21945,0,0,10850,0,5,67710,73320,551,795,0,0,231706789,183233281,0,48473508,186206,79116719,-30457005,52066,17538660,0,0,-47943599,42307330,37086422,152313037,69247483,10291650,11629163,19537131,0,4127701,12619397,2689104,473411,130615040,37148592,5773112,4574150,22526291,0,5573675,11384902,4702827,9408200,101091749,82875379,12792922,13320783,36151591,0,0,6997402,13833202,9789701,0,7391931,0,80370,0,0,0,0,23520696,3271840,2882530,5911831,0,2703974,10171097,0,11540,0,0,0,52066,0,0,17414773,9721870,19328771,0,0,0,0,12985959,4155675,14404080,1105591,26932971,13929889,3544456,7410120,6611518,14946033,860968,582384,613974,0,3684406,15017161,0,2421832,0,3304428,0,20743421,102841881,285247,0,-82383707,20743421,792012,81825487,-68716737,751212,12201111,13141451,10719619,0,0,0,0,0,0,83073912,269,115,562131,76479,638610,95,0,18991,128689,161559,17987,38454,75916,41762,0,21219,57554,172742,81761,117881,0,102899,42510,44338,0,203603,90360,136050,0,114681,46057,47859,0,2013
106404046,san luis obispo county - phf,01jul2012,30jun2013,365,audited,excl. ind. audit adj.,san luis obispo,8,801,city/county,psychiatric,phf,,(805) 781-4700,2178 johnson avenue,san luis obispo,93401,"anne robin, mft",administrator,,county of san luis obispo,alan stednitz,san luis obispo county behavioral health services - mental health services,0,,,hsd00004f,16,16,11,0,0,0,0,1345,1531,268,0,31,3175,0,0,0,0,433,625,224,0,24,1306,0,16,0,0,0,0,0,3175,0,0,0,0,0,1306,0,0,0,0,54.4,54.4,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771838,-37322,0,809160,0,4776173,-3967013,3967013,0,0,0,0,724563,0,47275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
106410782,san mateo medical center,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,san mateo,4,427,city/county,general,comparable,,(650) 573-2711,222 w. 39th avenue,san mateo,94403,"susan ehrlich, mpp",ceo,www.smcgov.org,county of san mateo,fung ngor lee lung,san mateo medical center,0,05-0113,hsc00113w,zzr00113f,509,415,322,12914,3883,13816,62811,5630,3703,1894,999,1754,107404,603,428,786,1094,924,91,18,126,223,4293,100,34,0,0,375,0,11787,8209,0,0,87408,0,2794,652,0,0,847,0,57.8,70.90000000000001,25,5.8,0,0,0,15805,13178,38697,66130,96788,3120,0,7393,41050,282161,45723,238556,0,115,0,3,98547,155894,758,1441,0,0,376497676,196782762,2731714,182446628,29730041,256248483,-44071814,73315068,10163715,0,0,19079539,99056385,132896500,144544791,20145867,11093636,24113010,51515454,26554853,3983792,1222058,3391025,6374213,148393908,13952524,11343319,26373970,44099098,91094995,3946944,0,7253843,30039075,228103768,17541387,11731531,19798057,13355792,-20315309,102984646,2247285,498637,11992281,0,6277676,0,30670779,0,2731714,0,0,16277705,10675078,50637254,84788440,14665202,2494753,717083,0,2191113,0,0,6175185,0,0,67139883,72541704,70174950,40656943,0,0,1251577,561403,25063600,12119982,32663384,1214940,87943010,46829236,21786801,8724812,21724182,47125603,2069765,5262379,813429,0,13969266,120684747,0,19526132,3472108,0,0,143682987,64450249,5534622,0,73698116,143682987,32971958,87659305,-53654128,8660977,27876683,37378451,17852319,0,0,0,0,0,0,0,1111,354,1924555,456826,2381381,216,6,160984,336302,374989,102516,195442,385660,102797,195392,62398,8075,400928,685345,263563,9231,258182,167045,140261,0,543582,829331,319992,10877,310729,200552,166318,0,2013
106074017,san ramon regional medical center,01jan2013,31dec2013,365,audited,excl. ind. audit adj.,contra costa,5,411,investor,general,comparable,,(925) 275-9200,6001 norris canyon road,san ramon,94583,gary sloan,ceo,www.sanramonmedctr.com,tenet healthcare corporation,christina kim,tenet healthcare corporation,0,05-0689,hsc30689f,hsp30689f,123,112,46,6861,1381,304,340,0,380,6797,86,228,16377,1456,307,65,83,0,105,2181,19,75,4291,123,0,0,0,0,0,16377,0,0,0,0,0,4291,0,0,0,0,0,36.5,40.1,3.8,3.8,10,1764,710,16939,1952,248,807,0,3378,40491,47,8987,72849,16915,7044,0,46842,0,6,214800,301260,1594,4086,418,329,631563731,480957001,0,150606730,1919575,133958592,18567713,694228,5912348,0,0,13349593,101400962,52126999,478035770,147319555,30418492,7115457,7108540,0,12019858,151343375,2006308,5360076,362691661,66481972,10985810,1376345,3798941,0,5428142,169891969,376936,10531955,268872070,187809283,36301961,6174274,9493641,0,0,13218861,209394003,3320553,0,2354333,0,12890092,0,0,0,0,25992244,5102341,2302351,1413840,0,4060276,108732410,44088,2959180,0,0,0,0,0,0,20537500,7361051,49073908,0,0,0,0,19801651,9653631,25281863,2248988,52512858,17421381,4301975,1710874,21340516,21285899,5758592,370551,482907,7612,8765427,31926971,0,69353501,1553187,44652,6563040,109441351,10715951,1476680,156078,97092642,109441351,4603,44391014,-27766858,76030151,46888803,135260515,65907014,0,156078,0,156078,0,9784401,0,484,159,871614,147052,1018666,365,0,121739,189551,281565,3217,34339,139852,89149,0,11077,1125,209498,57320,320817,0,177632,16929,89418,0,257220,65963,374287,0,199682,19471,102043,0,2013
106420514,santa barbara cottage hospital,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,santa barbara,10,807,non-profit,general,comparable,teaching,(805) 682-7111,400 w. pueblo,santa barbara,93105,ronald c. werft,president,cottagehealthsystem.org,santa barbara cottage hospital,wendy kaufmann,cottage health system,2,05-0396,,zzt30396f,483,351,253,33095,4592,6659,7456,745,1522,25669,0,3600,83338,6525,1175,1229,1575,193,350,6343,0,810,18200,425,20,0,38,0,0,68092,5849,0,9397,0,0,16349,1219,0,632,0,0,47.3,65,4.6,4.6,34,5251,2114,39882,6303,3873,10993,1401,3535,51720,0,12615,130322,47949,7807,0,64178,0,20,805683,522341,5277,6242,1593,756,1288484986,716460428,0,572024558,11667002,526997621,56693939,84679605,16350336,0,0,125023208,273960540,77346935,937177511,381939972,58228942,80619153,74355136,11443165,20085173,276874364,0,36405561,939951466,133867486,18311760,10919630,26728318,2836674,7997408,124361876,0,23510368,348533520,398740400,55261973,53191830,50906372,0,12511976,18225715,47505419,16750245,0,31695745,0,31670753,0,0,0,0,116251982,21278729,36750656,50059965,1752727,8906231,330387746,0,6636522,0,0,0,82126424,0,0,84207757,21694839,178073004,0,0,870866,8862101,88421271,9644016,91891312,43332455,153238519,83200420,15071734,7332582,91322227,82020163,39518905,2937820,3123666,11264917,37966668,585057044,21625317,571679186,43381704,33627099,4180211,1259550561,109614760,3779596,327275496,818880709,1259550561,16880129,168686649,-81586335,648026993,143512563,810107739,238428553,0,0,312127246,333305496,6030000,20279078,0,2093,754,3950342,457960,4408302,562,54,223579,948957,1170757,26130,317605,566800,451807,190714,53993,0,1188324,305497,946424,153128,815058,141785,400126,0,1343556,335648,1071487,157315,895771,158550,445975,0,2013
