fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106240924,memorial hospital los banos,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,merced,6,517,non-profit,general,comparable,rural,(209) 826-0591,520 west i street,los banos,93635,richard liszewski,ceo,www.memoriallosbanos.org,sutter health,wade h. jaeger,sutter health,0,05-0528,hsc00528f,zzr00528f,46,46,17,2247,66,535,1109,10,24,487,71,124,4673,404,15,272,545,4,12,238,22,47,1559,46,0,0,0,0,0,4673,0,0,0,0,0,1559,0,0,0,0,0,27.8,27.8,3,3,10,1273,742,11567,677,2453,21496,39,1219,9042,1586,3473,51552,23038,8244,0,20763,0,2,28575,39990,348,503,505,236,183339748,133737836,0,49601912,566778,44605383,5563307,276071,6103,0,0,5833275,17117957,55155800,111065991,19865417,606870,6918168,14115992,148476,283113,6771813,855492,1872209,51437550,30590278,2257563,6876137,47217023,359734,2827033,25403086,4057025,12314319,131902198,37569583,2355226,7610101,52545750,-146345,497365,2227952,10245410,10930098,0,5525427,0,4377269,0,0,0,0,12792947,503080,5992636,8513736,904,563016,20911070,1,324522,0,-3266611,0,220538,0,0,5256976,6019388,11401311,0,0,0,0,7164767,1618173,11494403,1650365,14616614,8221557,2953704,2075215,3726134,8673690,1469085,506387,709271,0,1653726,8484741,0,7720170,182610,0,0,16387521,5592850,0,0,10794671,16387521,58495,32961592,-25780224,9872786,12222152,23438280,15718110,0,0,0,0,0,0,959115,243,64,467366,54731,522097,29,0,36095,127991,104484,9154,9489,89577,67956,6371,10810,5439,81581,91109,101402,0,86495,26635,80144,0,91993,99254,114977,0,97914,29846,88113,0,2011
106500939,memorial hospital modesto,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,stanislaus,6,511,non-profit,general,comparable,,(209) 526-4500,1700 coffee road,modesto,95355,daryn j kumar,ceo,www.memorialmedicalcenter.org,sutter health,wade h. jaeger,sutter health,2,05-0557,hsc00557f,zzr00557f,423,416,302,33927,20863,9453,7022,251,2769,17441,3350,1319,96395,6116,3885,1716,1794,60,595,4824,586,377,19953,423,0,0,0,0,0,96395,0,0,0,0,0,19953,0,0,0,0,0,62.4,63.5,4.8,4.8,31,3974,1875,37998,28295,7798,17328,361,11392,25173,1950,5815,136110,66479,6162,49500,20948,22026,23,734865,560370,4987,8358,1229,762,2321080819,1874892188,81395042,527583673,8328354,479183250,56728777,4724442,1467399,0,0,59985820,419086273,207657490,1694337056,528362835,335125542,129284196,104700832,4070213,50316906,306754787,46896571,24861323,1530373205,194475163,161983099,41469620,82386835,1757422,22682326,242851548,9865570,33236031,790707614,627396641,479436031,141456670,159787610,0,5683536,59810951,265374139,47361141,0,58324157,0,30261312,69709167,0,0,11685875,94438470,87006439,28353556,27189559,144099,10785231,277653551,3,2012765,0,-45023770,0,4661798,0,0,94184040,41350049,146698904,24047295,0,527142,0,63806717,6494082,70771999,31303022,166186200,75696595,9962231,10707711,80314355,69573045,30267877,1159428,4148611,6824540,24342657,112947947,53792004,253609817,6830698,6348826,5640877,439170169,75813481,0,156079323,207277365,439170169,19384863,357022208,-280682227,340979107,145199612,497651983,244042166,0,0,149500539,160041685,3962362,4303961,13657584,2441,875,4747896,505809,5253705,340,0,316026,1066228,1486323,15441,258662,979609,443358,6081,60563,115605,1384289,567625,1031652,7613,800854,268906,686957,0,1528774,626833,1147306,8482,886608,303418,752284,0,2011
106190521,memorial hospital of gardena,01jul2010,30jun2011,365,audited,excl. ind. audit adj.,los angeles,11,929,investor,general,comparable,,(310) 532-4200,1145 west redondo beach blvd,gardena,90247,araceli lonergan,ceo,www.mhglax.com,"avanti hospitals, llc",hisoon kwon,healthquest consulting,0,05-0468,hsc30468i,,172,172,140,12179,1412,28447,3844,0,257,1216,189,1741,49285,2099,296,2023,1434,0,68,270,52,476,6718,103,0,0,0,69,0,25014,0,0,0,24271,0,6608,0,0,0,110,0,78.5,78.5,7.3,3.8,18,2901,1323,4887,580,7554,12933,0,1263,3930,1261,7877,40285,31349,694,0,17080,5691,3,114733,119705,1281,1719,712,635,469329651,363649087,14165471,119846035,740401,108413204,12173232,1163402,883789,0,0,12452845,79532698,32115620,357681333,98904938,13252027,181127492,40942654,0,2892593,11987750,2039937,18899241,370046632,16312784,1434355,19933722,31497059,0,3045764,8585651,850802,17622882,99283019,80917943,5337598,162214525,69249255,-5139072,0,4097279,13848806,23416921,0,7301376,0,2404456,0,14165471,0,0,34299779,9348784,39572924,17355929,0,1841078,6724595,2200,10700746,0,0,0,17335,0,0,22675125,4549279,24800818,13539741,67265,0,0,9887971,3288222,27065053,2539730,37410080,6595351,906232,5944191,11170088,29490276,1214042,1433057,712772,639610,12897505,38554527,0,20762674,130889,1499004,0,60947094,29954653,634364,13694118,16663959,60947094,9897752,90704748,-76075415,18477191,12391434,30868625,10105951,0,380018,0,20125946,6431828,656079,0,629,291,1259482,154097,1413579,162,0,69787,283863,315886,93647,116367,189134,86212,0,79589,24997,512907,76911,284034,0,177978,83844,123808,0,580785,83881,325874,0,192243,92268,138528,0,2011
106190521,memorial hospital of gardena,01jul2011,31dec2011,184,audited,excl. ind. audit adj.,los angeles,11,929,investor,general,non-comparable,,(310) 532-4200,1145 west redondo beach blvd,gardena,90247,araceli lonergan,ceo,www.mhglax.com,"avanti hospitals, llc",hisoon kwon,healthquest consulting,0,05-0468,hsc30468i,,172,172,140,5345,683,14979,2831,0,119,785,156,805,25703,933,178,929,944,0,28,231,59,307,3609,103,0,0,0,69,0,13459,0,0,0,12244,0,3564,0,0,0,45,0,81.2,81.2,7.1,3.8,18,1570,719,2302,316,3093,8061,0,726,1965,1010,3760,21233,16949,263,0,8931,5839,3,64612,56269,671,808,393,314,253238175,198658180,9546017,64126012,854037,55207764,9772285,421134,447648,0,0,9745771,43441807,17650502,192145866,49356327,6090111,95277254,28868207,0,1111931,7626306,1763709,9221007,199314852,8072687,769478,9127063,19376300,0,1764566,4795188,734799,9283242,53923323,37603541,2445660,86220795,44973393,-2433906,0,2171737,8537878,12160323,0,4391787,0,2586972,0,9546017,0,0,19825473,4413929,18724146,12817131,0,704760,3883616,3,3756954,0,0,0,45608,0,0,11868806,2462664,12674722,9125952,42480,0,0,5185895,1760023,9857182,2230040,20389313,3359012,574554,2360023,5779639,15010200,787362,861435,450981,1018748,4616497,37972903,0,21042453,265802,1389643,0,60670801,22932901,510842,10817328,26409730,60670801,8470954,96855277,-81193073,18820628,12934626,31755254,10712801,0,762495,0,11974409,1157081,1412089,0,613,283,599591,69586,669177,162,0,38815,144166,173437,43494,57085,75879,37481,3053,22877,3304,249335,38624,142793,0,84584,28480,55775,0,277879,42529,158754,0,93678,32376,63961,0,2011
106231013,mendocino coast district hosptial,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,mendocino,1,111,district,general,comparable,rural,(707) 961-1234,700  river drive,fort bragg,95437,raymond t. hino,ceo,,mendocino coast healthcare district,kevin seeley,"clark, koortbojian & assoc., inc.",0,05-0569,,zzr00569f,25,25,25,4137,0,929,0,185,674,11,70,88,6094,751,0,266,0,49,205,4,21,26,1322,20,0,0,0,5,0,4696,0,0,0,1398,0,1168,0,0,0,154,0,66.8,66.8,4.6,4,7,234,151,23473,0,7751,0,948,12545,185,110,1604,46616,9171,30715,5665,0,0,2,57459,100860,370,1869,113,38,100857444,57809755,0,43047689,415722,45643542,-2180131,1875397,1357066,0,0,-1661800,15777976,16593647,68485821,23457057,0,6640469,0,1672651,6387898,125886,128033,288232,38700226,34292214,0,7873039,0,3529658,14929556,183831,80939,1267981,62157218,32945545,0,9831122,0,0,3760708,8990141,211054,1533895,0,208972,0,328318,0,0,0,0,23709220,0,4682386,0,1441601,11923289,92793,0,1198400,0,0,667875,11184,1042843,0,5414011,9318236,15684679,0,0,0,0,5774155,2753667,4902560,1796234,15960562,9611130,5050561,982531,7168063,1790286,1143235,869810,430596,578747,2058021,7623648,5502114,10987119,5932534,956852,0,31002267,8404931,0,14761058,7836278,31002267,699116,11423853,-7562648,17324092,15063374,33856793,22869674,0,0,14951263,14951263,190205,0,0,268,65,493550,71517,565067,43,0,82145,95040,110810,0,16385,125965,45056,9708,8111,330,79160,115346,102610,0,87500,60250,48684,0,90458,130030,116963,0,100626,69845,57145,0,2011
106334018,menifee valley medical center,30nov2010,31dec2011,397,audited,incl. ind. audit adj.,riverside,12,1109,investor,general,comparable,,(951) 679-8888,1117 e. devonshire ave,hemet,92543,joel m bergenfeld,ceo,phh.com,"physicians for healthy hospitals, inc.",carlos jimenez,pacific hospital management,0,05-0684,hsc30684f,,84,84,48,6376,5538,821,554,197,775,712,29,809,15811,1462,1479,164,150,39,247,232,8,208,3989,84,0,0,0,0,0,15811,0,0,0,0,0,3989,0,0,0,0,0,47.4,47.4,4,4,0,0,0,4134,6458,1534,2921,237,2732,2232,130,3625,24003,21534,0,0,4320,0,4,142941,144081,1206,1659,0,0,202339841,160951669,0,41388172,320991,48626282,-6917119,2015,0,0,0,-6915104,39334031,38690145,124315665,52903752,49227803,4606748,4525367,1311624,7903117,6424923,239921,6657823,133801078,14541069,19268574,3881806,7148613,527406,7818618,6794843,297662,8260172,68538763,52779733,55304085,7196892,10072614,0,1626357,10612759,8933893,10019426,0,537584,0,3868326,0,0,0,0,14665088,13192292,1291662,1601366,212673,5108976,4285873,-1,1030243,0,0,0,0,0,0,10084566,4651728,14849356,0,0,0,0,6002180,523345,9891700,2623407,18268803,3319181,999266,1371111,9182073,4171228,251400,2703508,400723,0,7958989,39787909,0,1625918,0,0,0,41413827,48925434,0,0,-7511607,41413827,30930968,18031776,-12321079,1520000,393505,1913505,287587,0,0,0,0,0,0,46015639,254,131,564636,37956,602592,121,0,14653,171489,217383,9485,45668,78829,0,0,24771,2358,223465,73768,142241,0,35716,20740,68706,0,236343,78602,152159,0,38784,21975,74729,0,2011
106414018,menlo park surgical hospital,01jan2011,31dec2011,365,audited,excl. ind. audit adj.,san mateo,4,428,non-profit,general,comparable,,(650) 324-8500,570 willow road,menlo park,94025,kathi palange,ceo,www.pamf.org,palo alto medical foundation,terrylee neal,sutter health,0,05-0754,,hsp40754f,16,16,16,41,14,2,0,0,4,328,2,51,442,34,12,2,0,0,3,273,2,43,369,16,0,0,0,0,0,442,0,0,0,0,0,369,0,0,0,0,0,7.6,7.6,1.2,1.2,0,0,0,523,171,28,1,0,21,1794,2,124,2664,0,1385,0,0,0,2,66255,114075,367,1258,0,0,37877366,20357663,0,17519703,9603,12509356,5019950,134211,0,0,0,5154161,1488241,2298626,34090499,1230135,432653,58159,0,0,129388,9999606,54915,1550941,13455797,3340582,995464,194475,21195,0,115299,17919214,11949,1823391,24421569,2919438,900446,192946,612,0,0,59434,12936664,126111,0,70641,0,3151371,0,0,0,0,1433744,474437,59688,20583,0,124474,14903971,0,502806,0,-98968,39266,94945,0,0,576782,891651,6461458,0,0,0,0,1053728,352565,3012899,160273,4270005,2134320,32612,763626,3404201,950799,471804,105587,12995,0,363407,15114831,0,6331774,95397,0,0,21542002,1405782,0,0,20136220,21542002,11461058,7175167,-3607317,3735837,2522797,8879329,2547555,0,0,0,0,0,0,704874,42,15,80560,10518,91078,156,0,12032,13087,30164,0,0,16441,4866,152,1763,2055,5929,9155,33591,0,10701,9088,12096,0,6969,10761,38081,0,11709,10245,13313,0,2011
106340947,mercy general hospital,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,sacramento,2,311,non-profit,general,comparable,,(916) 453-4545,4001 j street,sacramento,95819,denny powell,president,www.mercygeneral.org,catholic healthcare west,matthew beymer,catholic healthcare west,0,05-0017,hsc00017g,zzr00017g,342,342,240,28376,15277,15799,7487,724,964,17646,835,1144,88252,5002,2633,2997,2423,167,262,4654,183,252,18573,274,0,0,30,38,0,71649,0,0,5611,10992,0,17604,0,0,387,582,0,70.7,70.7,4.8,4.3,0,0,0,13410,8820,4980,9506,868,2872,23356,2413,3830,70055,37599,8557,0,18965,9588,15,1123053,1183875,3886,10052,2279,892,2186729842,1779081695,74808123,482456270,3197989,454792027,30862232,21436682,5037467,0,0,47261447,391076934,104386721,1691266187,559730002,312639278,194926486,105012022,25324573,27525092,425849091,12196754,16693856,1679897154,128794510,42431565,30063814,32638048,5728047,47992512,197119813,8393683,13670696,506832688,565953109,306505077,183348194,109697620,0,27307436,67840966,460839399,35800856,0,21947650,0,-158612,13731420,0,0,61076703,121896083,62267843,40457456,26239932,3330161,6259961,219805667,-24,2199191,0,0,452223,16040462,0,0,97332407,16081296,174179825,17145302,0,2055315,1905252,63547809,3650975,73770717,5123129,176915615,59663843,9410405,6932684,91742034,66636099,11657167,4329307,2016030,893298,24595545,209597974,1992433,65979764,86634959,1170769,0,365375899,64142324,0,76657067,224576508,365375899,23661050,293673131,-237501791,99263331,100673536,222134155,156154391,0,0,80288546,80288546,3631479,2792032,0,1831,635,3230044,609740,3839784,335,6,265842,804453,1164940,35545,99311,413723,247758,166532,21381,10559,1071249,134979,1024706,43263,544964,84526,289170,37187,1308283,161730,1215801,46681,630973,98042,334942,43332,2011
106150761,mercy hospital - bakersfield,01jul2010,30jun2011,365,audited,excl. ind. audit adj.,kern,9,617,non-profit,general,comparable,,(661) 632-6523,2215 truxtun avenue,bakersfield,93301,russell judd,president,www.chwhealth.org,catholic healthcare west,catherine matsuda,healthquest consulting,0,05-0295,,zzt30295f,222,222,165,17432,3645,5890,2740,18,4260,21041,1222,1064,57312,2793,867,1033,784,6,1802,4549,594,241,12669,222,0,0,0,0,0,57312,0,0,0,0,0,12669,0,0,0,0,0,70.7,70.7,4.5,4.5,0,0,0,32431,6565,9294,22828,116,7286,46601,1838,14571,141530,62571,24465,15046,37862,55,7,411742,287555,3401,3805,1664,726,954321643,701453521,2982629,255850751,2831280,242110935,16571096,19073059,1315652,0,0,34328503,228370198,121831123,604120322,191924529,45651818,59884681,30429527,202466,8605775,295968569,12730639,12963740,658361744,62509783,19858412,17887810,33377717,417221,10014432,113830981,5528743,32534800,295959899,213040681,56883968,52640195,52567342,0,0,12978527,260809248,26750064,0,18476934,-105432,7411994,0,0,0,2982629,40443697,8626262,24822348,11239902,610154,5641680,151972931,207361,12286416,0,0,0,17448290,0,0,52209565,24765437,64622243,618976,0,0,81457,40540503,8089264,44818311,6365179,81071174,45446235,1290224,4913185,36806347,38895333,7152881,2168492,1393206,2422270,20551588,99007620,110637771,51898799,856813,8936267,0,271337270,37986264,0,50366033,182984973,271337270,52872329,120584039,-91587488,95069445,115461392,221689910,169791111,0,0,0,51968381,1602348,1110518,66966,1258,471,2301146,338762,2639908,355,0,209632,585175,783857,19852,152472,338242,188977,0,22939,0,687813,283475,480136,989,417109,152878,278746,0,820680,327331,540530,1308,466820,170590,312649,0,2011
106344029,mercy hospital - folsom,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,sacramento,2,309,non-profit,general,comparable,,(916) 938-7400,1650 creekside drive,folsom,95630,donald hudson,president,www.mercyfolsom.org,catholic healthcare west,nancy arata-fong,catholic healthcare west,0,05-0414,hsc00414h,zzr00414h,106,88,57,6812,2186,2062,413,541,216,5829,84,346,18489,1633,536,462,133,122,69,2186,26,109,5276,106,0,0,0,0,0,18489,0,0,0,0,0,5276,0,0,0,0,0,47.8,57.6,3.5,3.5,0,0,0,5855,2008,2654,3515,572,1911,17240,2114,6754,42623,29252,4691,0,9833,1171,3,152490,133725,1223,1481,687,250,500704750,379736230,15367997,136336517,3642534,122273460,17705591,5554069,722847,0,0,22536813,90119775,89724860,320860115,102919536,30716473,22654205,5444998,6423443,2935013,89447065,1271842,5226652,267039227,41312606,12498802,12629858,15269336,2844287,20370011,109529036,4579764,14631823,233665523,122809941,39066118,30103751,18031831,0,8087143,21925546,110471637,18682773,0,6036757,0,4520733,2293747,0,0,13074250,21308649,6371672,4897823,2576928,1085975,1054610,98205952,11207,823701,0,-87582531,125777,5425862,0,0,23099738,12275006,35762302,3610572,0,0,0,19337107,1967223,22439265,3782247,49494457,16358463,5258237,3197228,13848166,21057610,4495742,883172,893916,1315278,5471191,42932190,78958,54834854,2316523,5288492,0,105451017,19397780,0,25292699,60760538,105451017,6470101,64326638,-48514503,61891139,23837998,91498265,36663411,0,0,27054505,28126799,2834100,397102,0,478,163,896271,138378,1034649,112,0,70146,202517,281701,4242,30248,128947,105917,31130,23480,17943,258989,88443,210259,0,196812,42477,99291,0,303253,103041,242684,0,220807,47790,117074,0,2011
106470871,mercy hospital of mt. shasta,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,siskiyou,1,205,non-profit,general,comparable,rural,(530) 225-6374,914 pine street,mt. shasta,96067,kenneth platou,president,www.mercy.org,catholic healthcare west,teresa chau,catholic healthcare west,3,05-1319,,hsp30419i,33,25,11,1729,88,808,4,145,157,590,56,47,3624,607,31,236,2,50,56,227,16,17,1242,33,0,0,0,0,0,3369,0,0,0,255,0,1230,0,0,0,12,0,30.1,39.7,2.9,2.7,0,0,0,21857,1009,11208,86,2687,4799,12302,2118,1488,57554,7761,8401,0,37798,0,2,98991,146901,510,2049,101,29,85975538,38850711,0,47124827,204594,44754192,2575229,205098,55488,0,0,2724839,8573229,10882713,66519596,16132886,927402,5304054,61480,1452154,3082875,7735682,441777,450659,35588969,20641310,1577680,8507165,47100,2101776,4251599,11211636,1288940,759363,50386569,19580705,1590511,6749915,59926,0,3000407,2352887,2238582,840168,0,1859753,0,577857,0,0,0,0,17106620,905320,7045541,48654,537298,4913765,16459882,0,107747,0,-12525,90261,-2385,0,0,3948272,5371221,17054331,0,0,0,0,7710297,1061379,8521313,1087379,16454067,11921931,1135628,197326,6191194,4592770,1545392,365718,222976,244678,1882512,23041155,775135,9039792,2372778,343435,0,35572295,6172510,594211,3590040,25215534,35572295,16173641,10698366,-5572231,15578691,11284505,29713649,20673857,0,0,3975036,3975036,384996,0,133906,213,48,380129,62852,442981,47,0,52178,110955,79384,5388,15556,62395,27756,26517,0,0,50227,59783,119004,0,73245,22961,54909,0,62207,69024,136577,0,84216,26584,64373,0,2011
106450949,mercy medical center,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,shasta,1,209,non-profit,general,comparable,,(530) 225-6000,2175 rosaline ave,redding,96001,mark korth,president,www.mercy.org,catholic healthcare west,teresa chau,catholic healthcare west,2,05-0280,,zzr00280g,266,266,164,26017,2190,13259,20,2197,1698,10704,278,515,56878,6307,525,3373,6,545,451,2862,70,130,14269,266,0,0,0,0,0,56878,0,0,0,0,0,14269,0,0,0,0,0,58.6,58.6,4,4,0,0,0,84683,5390,36092,112,5339,7470,29823,2218,2505,173632,49209,32733,16159,57326,0,6,786135,243018,4663,2632,1349,677,1251797780,872470278,0,379327502,1430365,327814260,52943607,30226684,654512,0,0,82515779,270112759,191416205,790268816,393418290,33330861,159467061,381245,38340317,36860827,172367057,3931385,7283739,845380782,171237250,13251614,81409071,323716,18948751,18209634,87860915,7297522,7878525,406416998,436744065,36628819,146683063,491775,0,51275887,33975699,128665899,16716230,0,17047764,0,4241077,0,0,0,0,127292464,9695013,93049886,213179,5518972,17472489,125726530,0,358969,0,-290297,218397,26010595,0,0,59611840,35352448,113467308,0,0,0,2449541,41913296,3656337,63147843,8215647,106614729,68551565,10996883,3906526,64210093,31521241,9722643,1771557,1455828,1237857,27825338,333076163,51456922,73585218,14425885,11602734,0,484146922,53038512,3533599,29008851,398565960,484146922,124261803,173910422,-126008193,131558658,62718665,200756736,127171518,0,0,30031983,30031983,1023132,0,1149086,1311,480,2415135,342665,2757800,274,19,159137,564397,878116,17391,78408,323268,182750,180343,23497,7828,716175,380737,568035,48976,378604,85451,232478,4679,819591,434317,647497,54602,433688,97108,265785,5212,2011
106240942,mercy medical center merced - community campus,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,merced,6,515,non-profit,general,comparable,,(209) 564-5000,333 mercy avenue,merced,95340,david dunham,president,www.mercymercedcares.org,catholic healthcare west,andrew kinnaman,essential consulting llc,0,05-0444,hsc30444i,,186,186,147,26702,1215,3568,11604,1309,1217,4390,372,540,50917,5492,246,1146,3136,275,307,1185,82,124,11993,186,0,0,0,0,0,50917,0,0,0,0,0,11993,0,0,0,0,0,75,75,4.2,4.2,16,5231,2812,72719,2916,34521,86466,18349,7748,30828,5622,17763,276932,60268,71672,8153,141796,0,7,436215,236741,2435,3606,1943,837,905430488,670621305,0,234809183,1205490,233998640,2016033,-2440412,904795,0,0,-1329174,229659279,125540758,550230451,267857584,12192676,58635382,130829263,14964993,15987549,59405721,4587210,6645894,571106272,94614266,4208212,49989501,103590985,17899415,10340129,23300556,7945749,22435403,334324216,288727764,13167988,66785916,202488140,-2991768,30971357,9247843,18081861,15125949,0,16030535,0,12985720,0,0,0,0,73744086,3222454,43556603,29719110,1893051,17079835,64624416,0,969628,0,0,103230,-3046257,0,0,42252554,20708429,64405681,0,0,0,4113792,31813988,4973290,41565555,24165351,85946044,28072254,8289896,7742265,28382683,22659543,14741068,2032238,997128,14607187,20528334,35793706,7933731,259629393,626444,1180532,5405682,310569488,46494372,0,229598301,34476815,310569488,0,114174493,-89603574,225374588,48241184,297847709,38218316,0,0,241931589,241931589,12333288,0,0,1171,388,2205782,363005,2568787,207,24,199411,460336,590354,51723,103915,289393,257274,120191,60509,72676,548905,269475,499299,65328,437188,123355,256099,6133,673733,321597,588889,70034,487269,136861,283408,6996,2011
106340950,mercy san juan hospital,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,sacramento,2,309,non-profit,general,comparable,,(916) 537-5000,6501 coyle avenue,carmichael,95608,brian ivie,president,www.mercysanjuan.org,catholic healthcare west,matthew beymer,catholic healthcare west,2,05-0516,hsc00516f,zzr00516f,370,370,291,29898,10238,21465,8629,3577,1286,18177,479,2736,96485,6347,2177,4470,2149,767,275,3902,104,585,20776,370,0,0,0,0,0,96485,0,0,0,0,0,20776,0,0,0,0,0,71.40000000000001,71.40000000000001,4.6,4.6,0,0,0,59114,24388,19899,21875,1183,6311,29931,2188,11491,176380,67419,16325,59816,17961,9776,16,769386,436215,4510,6177,1815,764,2024594999,1606996779,63171639,480769859,1783799,468786092,13767566,16557044,1276672,0,0,29047938,488974383,231559237,1304061379,460104379,162665458,267530449,108243975,56131476,23471001,309866038,7435731,42466005,1437914512,139670080,50696470,45646191,62695517,6719905,47319812,178335122,10137053,45460337,586680487,479499180,191443783,239761206,136622957,0,53937237,64274709,328911532,78817998,0,19501445,0,14226732,15763442,0,0,47408197,119322362,36873795,71382358,33405908,8292553,5112866,201698647,2451,4678919,0,-36704664,202423,15225359,0,0,110586823,52840002,127977111,13460084,0,69589,0,60411100,4629070,80722829,18089484,193618872,67205378,17426923,7653046,60976507,60786330,17836755,3891118,1919946,7698703,29772514,212484685,766475,177317715,3351636,4737981,0,398658492,64008478,0,122979038,211670976,398658492,18153450,315882184,-246451049,224834825,91211998,318835519,141517804,0,49567,124700179,129576581,6597543,1360790,0,1908,736,3414513,597209,4011722,394,0,248270,801367,1345907,0,162082,467449,244586,101266,23513,20073,1163932,499262,830795,1112,509939,107616,301857,0,1390795,591016,960682,1323,586112,123765,358029,0,2011
