fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106490964,healdsburg district hospital,1/1/2004,12/31/2004,366,audited,incl. ind. audit,sonoma,03,0401,district,general,comparable,small/rural,(707)431-6500,1375 university street,healdsburg,95448-3314,dale iversen,ceo,,north sonoma county hospital district,megan upham,hfs consultants,0,05-0331,,zzr00331i,43,43,39,2783,0,1603,111,136,436,817,0,60,5946,511,0,25,34,7,52,86,0,18,733,34,0,0,0,9,0,3535,0,0,0,2411,0,708,0,0,0,25,0,37.8,37.8,8.1,5,0,0,0,13184,0,3662,80,900,13977,5788,0,12101,49692,7284,0,0,41485,0,2,18560,66057,133,1233,0,0,35527033,23153963,12853,12385923,146173,16277085,-3744989,3070094,197304,0,0,-872199,4133195,3324671,28069167,5635569,0,3147315,222213,49438,1147030,1455296,0,1178902,12835763,6022084,0,1401857,20289,374119,6664539,3297985,0,4910397,22691270,7035281,0,2850966,80930,0,367855,6059006,2541842,949678,0,154466,0,3113939,0,0,0,12853,4622372,0,1698206,161572,55702,1752563,2224292,0,1871216,0,0,0,0,2891123,0,2937673,1601544,6428570,0,0,0,0,2108322,1171598,1646946,382432,6981583,2528258,866689,1435675,2416939,846599,96880,264173,191653,0,648636,4027571,70000,2824584,195849,23157,0,7141161,10423204,0,0,-3282043,7141161,48747,5947563,-4021425,955000,1679326,3089889,265305,0,0,0,0,0,0,0,144,26,288683,34693,323376,45,0,44835,53777,33166,7558,13537,73699,26428,12642,22967,74,65294,16313,92360,0,43197,41414,30105,0,72907,18540,104465,0,48088,45693,33683,0,2004
106304159,healthbridge childrens hospital-orange,1/1/2004,12/31/2004,366,audited,incl. ind. audit,orange,13,1015,investor,childrens,comparable,,(714)289-2400,393 s. tustin street,orange,92866,ronell myburgh,administrator,www.nhsltd.com,nexus health systems,debra michalek,nexus health systems,0,05-3308,hsc33308f,,24,24,24,0,0,1867,3889,0,2132,622,0,0,8510,0,0,0,5,0,32,17,0,0,54,6,0,0,0,18,0,1951,0,0,0,6559,0,44,0,0,0,10,0,96.90000000000001,96.90000000000001,157.6,44.3,0,0,0,0,0,0,0,0,1870,0,0,149,2019,0,0,0,2019,0,0,0,0,0,0,0,0,35664528,28254274,0,7410254,9698,6416178,1003774,0,405483,0,0,598291,9372651,0,26291877,0,0,7949901,16798883,0,8382519,2105251,0,0,35236554,0,0,0,0,0,393077,0,0,34897,427974,0,0,6556963,14132591,0,0,6238679,1228829,90037,0,0,0,7175,0,0,0,0,0,0,1392938,2666292,0,2446880,876422,0,27722,0,0,0,0,0,0,2061757,0,1728472,0,0,0,0,526584,222279,1658835,218251,3631134,762125,105000,115626,526151,149942,67286,700996,90128,11389,256401,784485,0,207560,78980,0,0,1071025,510166,64843,0,496016,1071025,37062,808070,-219964,0,229208,337359,129799,0,0,0,0,0,0,0,74,35,145039,11256,156295,47,0,11469,34172,16235,26398,30660,15645,8822,0,19,1619,74045,0,38246,0,14481,4020,14247,0,80342,0,41494,0,14811,4209,15439,0,2004
106154022,healthsouth bakersfield rgnl rehab hosp,1/1/2004,12/31/2004,366,audited,excl. ind. audit,kern,09,0617,investor,specialty,comparable,,(661)323-5500,5001 commerce drive,bakersfield,93309-0648,ann feaver,coo,healthsouth.com,healthsouth corporation,robert mosesian,bakersfield rehabilitation hospital,0,05-3031,hsc33031f,,60,60,60,9048,0,569,0,0,2008,1038,0,24,12687,723,0,34,0,0,192,70,0,3,1022,0,0,0,60,0,0,0,0,0,12687,0,0,0,0,0,1022,0,0,57.8,57.8,12.4,12.4,0,0,0,5703,0,655,0,0,9748,1413,0,69,17588,0,17588,0,0,0,0,0,0,0,0,0,0,22191860,7328213,0,14863647,51704,14785822,129529,28353,0,0,0,157882,9925265,3484877,8781718,13352933,0,848957,0,0,2991364,1479481,0,34248,18706983,1117695,0,122434,0,0,1835849,375982,0,32917,3484877,3400070,0,567153,0,0,0,2510690,640310,208357,0,0,0,1633,0,0,0,0,11070558,0,404238,0,0,2316523,1215153,0,-142825,0,0,0,4316,0,0,3818110,982582,2485668,0,0,0,0,1794870,708742,3400409,1595441,6498568,1331510,0,1344198,852673,2166671,752121,174707,658247,0,1007127,10273745,0,18199249,0,0,21457633,49930627,1391842,0,0,48538785,49930627,7534289,2199013,-20952,15477731,6811346,24926926,6727677,0,0,0,0,0,0,0,151,50,302136,35423,337559,21,0,26702,61853,24258,24475,55316,47164,35405,4216,18061,4686,114257,25238,53807,0,49399,25845,33590,0,126451,28464,59835,0,54905,28904,39000,0,2004
106380842,hebrew home for the aged disabled,7/1/2003,6/30/2004,366,audited,incl. ind. audit,san francisco,04,0423,non-profit,specialty,ltc emphasis,,(415)334-2500,302 silver avenue,san francisco,94112-1510,daniel r. ruth,executive director,www.jhsf.org,hebrew home for the aged,evan chan,toyon associates  inc.,0,05-4089,,zzr05169f,547,455,450,2677,0,131261,0,0,0,0,0,19634,153572,27,0,90,0,0,0,0,0,20,137,0,13,0,0,534,0,0,80,0,0,153492,0,0,8,0,0,129,0,76.7,92.2,1121,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7373,0,0,0,0,0,0,0,0,0,0,42671137,6226426,0,36444711,342008,44172330,-7385611,9721035,543052,0,0,1792372,39048855,427390,3194892,1567997,0,35685221,0,0,0,0,0,5417919,42671137,0,0,0,0,0,0,0,0,0,0,381901,0,5841869,0,0,0,0,0,0,0,0,0,2656,0,0,0,0,1186096,0,29843352,0,0,0,0,0,5415263,0,0,4636969,4628116,0,0,20553295,311118,2204209,0,0,146630,0,12394120,976870,5403870,2182218,22749790,10951466,51133,732881,4541629,1053768,2214799,56930,0,0,1819934,34561119,0,33138397,0,10052812,0,77752328,4819968,0,0,72932360,77752328,11427552,3273210,-39566,52762069,6293413,60095358,26956961,0,0,0,0,0,0,0,587,276,1075173,150889,1226062,23,0,53774,45368,106932,33803,435126,98816,217058,81903,183,2210,632779,5900,10302,2042,315746,17914,82133,8357,726448,6532,11551,2323,357629,19830,92964,8785,2004
106331194,hemet valley medical center,7/1/2003,6/30/2004,366,audited,excl. ind. audit,riverside,12,1109,district,general,comparable,,(951)652-2811,1117 e. devonshire ave,hemet,92343-3083,susan ballard,ceo,valleyhealthsystem.com,valley health system,antonio saldana,valley health systems,0,05-0390,hsc30390f,zzt30390f,453,370,370,36962,26412,16539,1995,175,3541,6191,0,4014,95829,5391,4797,1752,746,39,723,1645,0,724,15817,283,16,18,0,136,0,54338,2820,4606,0,34065,0,13100,512,614,0,1591,0,57.8,70.8,6.1,4.3,14,1996,988,18097,12201,14408,3026,192,5408,6590,0,4582,64504,37363,7011,0,29739,0,6,367110,97800,2979,1044,746,277,410482807,309239445,0,101243362,906186,103715512,-1565964,2739595,12207,0,0,1161424,108773721,53985604,247723482,147919444,92224752,35790682,8351210,1189272,12357014,26492762,0,13919143,338244279,18606414,12307568,8732007,5218840,286236,7928070,10577494,0,8581899,72238528,125281751,76400066,35228506,11326972,0,1106631,11608929,26127917,21925395,0,222021,0,11257,0,0,0,0,34030539,28131819,9050865,2243078,73776,7953237,10332410,0,9427638,0,1730513,0,2548583,0,0,25575802,5839159,31392454,0,0,0,0,17037532,3051225,15201347,5617993,37857209,11330636,764140,3851442,17129646,22956989,2942389,719552,429674,2801589,2932246,34793755,15062999,22256520,2868334,0,1926480,76908088,18473578,0,34502775,23931735,76908088,12311474,91194969,-72996960,55874232,33892501,94038230,71781710,0,497390,35395714,35893104,1390329,0,0,898,413,1816566,148222,1964788,207,0,73445,384355,422522,176607,263063,237925,166512,0,86328,5809,833295,147259,384358,0,299833,58488,93333,0,893382,156112,417411,0,330940,64089,102854,0,2004
106190949,henry mayo newhall memorial hospital,10/1/2003,9/30/2004,366,audited,incl. ind. audit,los angeles,11,0903,non-profit,general,comparable,,(661)253-8000,23845 west mcbean parkway,valencia,91355-2001,roger e. seaver,president/ceo ,www.hmnmh.com,henry mayo newhall memorial hospital,jeff wolf,essential consulting llc,2,05-0624,hsc30624f,zzt40624f,217,217,217,25803,0,5575,0,616,1352,17295,429,3220,54290,4966,0,1010,0,138,282,3610,84,635,10725,148,23,0,19,27,0,38619,6168,0,3486,6017,0,9011,864,0,272,578,0,68.40000000000001,68.40000000000001,5.1,4.8,12,2848,1423,13745,0,3302,0,1907,3146,31489,135,12150,65874,38562,0,0,30801,0,8,297960,450573,2355,3171,860,430,521250051,406215637,0,115034414,75223,110703757,4405880,3572237,4293,0,0,7973824,140887171,51729003,328633877,168391360,0,30487042,0,5194110,12678809,145979852,3377345,25325611,391434129,26833552,0,6543500,0,3969457,7374530,75698621,971734,8424528,129815922,151958742,0,32880068,0,0,6239990,13655455,150953438,12562752,0,4349079,0,33616113,0,0,0,0,37926234,0,2907195,0,2923577,5189399,57365906,0,8722103,0,0,653238,758220,0,0,24835753,8490532,33855119,0,0,0,0,15403197,4224047,11870086,12025023,42404751,12846277,0,12657856,13665291,7672030,5458727,1570065,3703532,5068797,5656431,44600688,6287827,45096003,3185218,581940,4974994,104726670,21888017,0,74827385,8011268,104726670,13321749,47016430,-19436281,60572077,30663131,105987854,60891851,0,20151627,57985510,78137137,3309752,0,0,745,295,1786673,154263,1940936,292,0,111645,303877,395227,81166,138478,350131,0,18672,49824,337653,592583,136048,425649,0,381012,113361,138020,0,651432,148126,464692,0,395165,127990,153531,0,2004
106344021,heritage oaks hospital,1/1/2004,12/31/2004,366,audited,excl. ind. audit,sacramento,02,0311,investor,psychiatric,comparable,,(916)489-3336,4250 auburn blvd,sacramento,95841-4100,kenneth meibert,ceo,,ardent health services,terry w. woolery,,0,05-4087,,hsp34104f,76,76,76,9896,563,2781,0,2038,552,7666,0,211,23707,804,56,326,0,253,74,1217,0,22,2752,0,76,0,0,0,0,0,23707,0,0,0,0,0,2752,0,0,0,0,85.2,85.2,8.6,8.6,0,0,0,2585,80,0,0,0,220,4895,0,21,7801,0,0,0,0,0,0,0,0,0,0,0,0,28799391,13289469,0,15509922,360028,13749093,2120857,60871,56381,0,0,2125347,23709100,3095358,1994933,10773959,617325,2945795,0,2208676,607888,8308131,0,229522,25691296,1030122,31823,0,0,0,87647,1950202,0,8301,3108095,5571243,324090,1167769,0,0,720549,148096,4442866,653433,0,0,0,261423,0,0,0,0,6204382,319833,1778026,0,1488127,547439,5095536,0,76579,0,0,0,0,0,0,4129608,881179,1099534,0,0,0,0,2035121,1066986,3276559,1260106,5516985,2712689,966813,344620,834901,1679563,156295,51746,487692,478821,518968,2550937,0,4584125,0,0,0,7135062,5089051,0,0,2046011,7135062,78226,2458150,-164850,3740494,134425,5044428,460303,0,0,0,0,0,0,3840777,146,28,280593,33974,314567,17,0,36663,133362,41561,16698,0,16957,26204,0,415,8733,125892,21586,3220,0,60933,28517,40445,0,139297,23550,3230,0,67812,35654,45024,0,2004
106362041,hi-desert medical center,7/1/2003,6/30/2004,366,audited,incl. ind. audit,san bernardino,12,1214,district,general,comparable,small/rural,(760)366-6478,6601 whitefeather road,joshua tree,92252-6607,david selman,ceo/president,www.hdmc.org,hi-desert memorial hospital district,derek f. petrak,petrak & associates  inc.,0,05-0279,,zzt30279f,179,179,159,7913,715,36586,55,241,1212,2406,43,1500,50671,1224,179,852,9,51,293,448,9,124,3189,59,0,0,0,120,0,11933,0,0,0,38738,0,2875,0,0,0,314,0,77.3,77.3,15.9,4.2,0,0,0,26877,2994,21025,772,17,9316,14094,412,5744,81251,17013,0,5590,54174,0,4,33040,32145,446,935,155,84,79923374,39591020,0,40332354,289441,43139503,-2517708,1648953,486838,0,0,-1355593,28874601,10186737,40862036,19118661,1918518,23448446,69298,722007,1200490,5996860,186909,1633057,54294246,8607375,946536,7630704,241475,5328,2347363,3632165,88229,2129953,25629128,14976388,1580898,12252201,213013,-786232,526338,1359580,6791567,2056815,0,493592,0,126860,0,0,0,0,12749648,1284156,19394727,97760,200997,2188273,2837458,0,1579335,565655,0,381876,154229,382407,0,11899689,3528995,12402839,0,0,0,0,6335265,1926452,3858018,3188245,15985233,7382161,2220599,2701003,5108563,3301782,2920014,370385,254297,1087248,1808218,23286122,0,20918395,595909,2853009,2209560,49862995,4631817,0,18395000,26836178,49862995,2588655,9137915,-4730224,32112150,17168280,51587368,30668973,0,0,18975000,18975000,580000,0,0,436,161,871501,71251,942752,66,0,67564,137133,137422,71342,126810,179633,118988,0,17154,15455,349558,84286,139428,0,167417,71808,59004,0,366192,91761,152575,0,184847,78808,68569,0,2004
106301205,hoag memorial hospital presbyterian,9/1/2003,8/31/2004,366,audited,incl. ind. audit,orange,13,1016,non-profit,general,comparable,,(949)764-8600,one hoag drive,newport beach,92660,michael d. stephens,president,www.hoaghospital.org,hoag memorial hospital presbyterian,lurae greene,hoag memorial hospital presbyterian,0,05-0224,,zzt30224f,409,354,354,37022,10413,1307,1333,917,1754,48138,0,4173,105057,7078,2404,381,308,178,411,13034,0,1009,24803,388,0,21,0,0,0,100267,0,4790,0,0,0,24208,0,595,0,0,0,70.2,81.09999999999999,4.2,4.2,47,9530,4412,55103,27974,1310,3783,2134,4379,176646,0,10854,282183,56505,0,0,230764,15773,20,2222338,892964,8841,11409,3088,1628,1006900170,640234586,69804136,436469720,24037843,436168401,24339162,70528957,8878571,0,0,85989548,147426913,36404597,823068660,253571593,79141316,6141065,11018959,9993401,8713438,291345863,0,14432127,674357762,88265486,32902784,1431795,4013243,3960516,3385493,187967121,0,10615970,332542408,252285601,108609380,5137322,12906997,0,12014613,3200357,226156341,14024556,0,5412985,0,486434,41783454,0,0,28020682,88014516,45105655,2330939,1794842,1939089,5985129,280426948,0,10872602,0,0,0,59786111,0,0,58867438,12519606,168038950,36730069,0,0,0,60892794,12254058,61590143,25275343,148489575,56140603,4852602,11367517,84941378,63443418,30206239,6607702,4912934,7573430,17633003,131534624,715638936,304204360,132406644,23483539,1299222,1308567325,71012551,21243042,328846185,887465547,1308567325,72496941,107675144,-64899379,307417803,219881871,578372922,274168562,0,0,316000000,328905837,59652,1330127,0,3105,796,5698904,950813,6649717,779,0,576478,1627515,1267618,12628,380310,997757,435600,227504,100393,73101,1323313,229652,1837646,0,1020783,315017,972493,0,1556979,268469,2222466,0,1147237,353306,1101260,0,2004
106190380,hollywood community hosp of hollywood,1/1/2004,12/31/2004,366,audited,excl. ind. audit,los angeles,11,0925,investor,psychiatric,comparable,,(323)462-2271,6245 de longpre ave,hollywood,90028-8253,david topper,ceo/president,,alta healthcare system  llc.,robert george,alta healthcare system  llc,0,05-0135,hsc30135h,,160,160,160,14008,19,11223,68,0,126,8,801,93,26346,1624,1,1473,7,0,27,7,650,17,3806,101,59,0,0,0,0,11159,15187,0,0,0,0,1673,2133,0,0,0,0,45,45,6.9,6.9,0,0,0,5381,23,434,9,0,97,24,615,123,6706,833,0,0,0,0,3,22133,2275,271,24,0,0,108100143,84681235,0,23418908,0,30269383,-6850475,0,0,0,0,-6850475,36983356,7687336,63429451,56126892,463694,34788624,326995,0,2183673,40586,3201444,1615578,98747486,6902386,46974,1041136,11089,0,121774,31048,781670,416580,9352657,51761254,167254,24976412,46332,-2677735,0,875607,6483,1940241,0,7585387,0,0,0,0,0,0,11268024,343414,9928810,291752,0,1429840,65151,0,91917,0,0,0,0,0,0,6730564,758958,5799640,0,0,0,0,3387109,591991,11175222,1825899,10751570,2304287,0,973815,2866432,9782077,298916,337211,438900,334836,2181339,7191121,0,3852942,0,9762,0,11053825,18135979,0,493117,-7575271,11053825,0,16055223,-11317678,4629253,2530465,7675789,3822847,0,0,0,493117,0,0,1007228,260,61,456008,95383,551391,94,0,37777,110265,78659,26116,22845,58868,81449,30154,9875,0,137470,28134,88749,0,135807,26231,39617,0,175633,32705,116227,0,148351,27433,51042,0,2004
106301209,huntington beach hospital,7/1/2003,6/30/2004,366,audited,excl. ind. audit,orange,13,1014,investor,general,comparable,,(714)842-1473,17772 beach blvd.,huntington beach,92647-6819,mary botticella,ceo,www.hbhospital.com,vanguard health systems of anaheim,jeff n. brown,hospital management services,0,05-0526,,zzt30526f,131,131,71,10649,1359,3969,4885,709,1378,1966,320,21,25256,1931,348,692,183,80,404,607,220,11,4476,88,25,0,0,18,0,13656,6497,0,0,5103,0,3578,881,0,0,17,0,52.7,52.7,5.6,4.5,0,0,0,19115,1854,1464,3609,1483,8475,14401,735,7060,58196,25304,0,0,23740,0,4,320116,418500,857,1825,0,0,182290678,138014633,0,44276045,337663,47650796,-3037088,0,2954,0,0,-3040042,34850178,13997629,133442871,51383008,8798984,11327043,18381411,4007893,8995112,12126318,471480,2487236,117978485,19860008,2745127,1536677,3074372,1800446,12911401,17105619,198746,5079797,64312193,50344831,9115027,10296995,17993746,-398931,5598040,16995519,23294544,4201741,0,573121,0,0,0,0,0,0,20824289,2385250,2789282,3403751,99057,4450636,5568988,100870,4653922,0,-182990,0,0,0,0,9995632,4227467,14411408,0,0,0,0,5137148,2216860,6711172,4951109,18017659,6115067,569049,2967273,6781677,4794549,1350443,939629,762744,3293042,2059664,10489756,0,14666498,730771,0,0,25887025,7894384,0,29617637,-11624996,25887025,0,12088504,-2959874,10670024,7021605,19171629,4505131,0,0,0,31468739,1851102,0,31468739,354,118,714399,77257,791656,254,0,48673,182649,153632,39849,51720,124132,57999,3351,50125,2269,218351,70192,175136,0,112660,68948,69112,0,236822,75200,201319,0,125748,76261,76306,0,2004
106190400,huntington memorial hospital,1/1/2004,12/31/2004,366,audited,incl. ind. audit,los angeles,11,0911,non-profit,general,comparable,teaching,(626)397-5000,100 w. california blvd,pasadena,91109-3010,stephen a. ralph,ceo,www.huntingtonhospital.com,pasadena hospital association  ltd,sherrie huang,huntington memorial hospital,2,05-0438,hsc30438f,zzt30438f,522,522,496,61626,7584,18707,2006,457,1775,41171,1249,3444,138019,8263,2022,3171,596,154,373,9891,232,638,25340,444,54,0,24,0,0,115988,15344,0,6687,0,0,23523,1216,0,601,0,0,72.2,72.2,5.4,5.4,48,8209,3199,28172,2621,14893,7764,78,5420,49032,2746,7585,118311,57392,10526,0,58969,0,15,1304182,391068,7005,3896,2138,1361,1119758038,784517501,27187,335267724,9682152,325954480,18995396,18427757,1487381,0,0,35935772,304760483,49609383,765388172,372264997,68394927,125307578,12971360,4803184,13596709,293288548,4059357,25168580,919855240,59476574,12243348,17796050,7888108,1099211,8308004,82514724,1468448,9108331,199902798,320904763,54686551,120024630,15261474,0,4136548,13279432,227161302,23534997,0,5527804,0,0,0,0,0,27187,110836808,25951724,23078998,5597994,1765847,7238362,148669157,1,12128833,0,2458344,2886731,13475472,0,0,79290111,13322427,112432679,0,0,252866,3455512,47361465,9844452,34011856,25983112,125319659,52776959,7401925,14351190,61981378,18746641,13976062,10418047,5062115,3268549,12651955,138245181,36008935,122619524,2152307,11235714,2341666,312603327,62749072,1569959,50638996,197645300,312603327,9236303,139319156,-86858507,0,126386259,313002737,190383213,0,182693,53560000,53759390,3120394,15371941,0,2492,917,4891487,582953,5474440,975,35,275691,1067991,1327915,90126,493998,766169,401507,191304,234599,42187,1730639,226188,1170780,75099,878258,315693,473934,20896,1933549,251789,1303280,78472,986757,357791,539402,23400,2004
106320874,indian valley hospital,7/1/2003,6/30/2004,366,audited,excl. ind. audit,plumas,01,0215,district,general,comparable,small/rural,(530)284-7191,184 hot springs road,greenville,95947-9746,richard hathaway,acting ceo,,indian valley hospital district,carlos jimenez,phm  inc.,0,05-0433,,zzr00433f,26,26,26,298,0,7255,0,5,61,14,0,172,7805,81,0,60,0,2,8,9,0,9,169,9,0,0,0,17,0,344,0,0,0,7461,0,128,0,0,0,41,0,82,82,46.2,2.7,0,0,0,3348,0,2156,0,202,501,1522,0,1237,8966,1370,7616,0,0,0,1,0,0,0,0,0,0,5878964,2168364,0,3710600,198124,4984402,-1075678,400891,0,0,0,-674787,2219431,1431145,2228388,717647,0,2159572,0,14187,72949,35889,0,62168,3062412,1174512,0,590754,0,58738,193090,434721,0,364737,2816552,781322,0,789801,0,0,39999,92010,162759,138585,0,94542,0,69346,0,0,0,0,1110837,0,1960525,0,32926,158173,279803,0,168336,0,0,86247,716,313928,0,1305049,1159043,740130,0,0,0,0,757839,369889,473697,178755,2322097,740722,497153,333093,419059,187501,137128,33028,77691,32761,204169,765898,73632,391816,37496,1536282,0,2805124,885640,0,1947446,-27962,2805124,170330,760668,-466638,1399540,1488539,2950963,2559147,0,32242,0,1960132,12686,0,0,71,24,137634,12891,150525,9,0,19591,33077,11858,13257,24184,13980,16694,1636,3333,24,49491,25071,9286,0,28930,14210,10646,0,54066,27341,10139,0,30744,15607,12628,0,2004
106304045,irvine medical center,1/1/2004,12/31/2004,366,audited,excl. ind. audit,orange,13,1016,investor,general,comparable,,(949)753-2000,16200 sand canyon avenue,irvine,92718,dan f. ausman,ceo,www.tenethealth.com,tenet healthcare corporation,sandy buranathawon,tenet healthcare corporation,0,05-0693,hsc30693f,hsp30693f,176,176,176,6805,5446,215,797,199,386,15682,109,215,29854,1482,1844,51,256,57,129,5411,36,73,9339,176,0,0,0,0,0,29854,0,0,0,0,0,9339,0,0,0,0,0,46.3,46.3,3.2,3.2,16,4077,1984,4132,2994,150,1311,310,962,24300,70,2069,36298,22001,0,0,14520,0,8,349541,296879,3071,3518,1320,724,545003638,455447846,0,89555792,510149,92195336,-2129395,1024,111229,0,0,-2239600,65571491,26929371,452502776,88637406,69282390,2073679,9961624,2733416,6222687,200003565,1739017,3487317,384141101,16821267,13263652,414995,3510547,1096307,3391391,114823188,245498,7295692,160862537,92341772,73236447,2126728,11314718,0,3293562,7931454,252528385,7241182,0,2328208,0,3105390,0,0,0,0,13116901,9309595,354401,1821305,536161,1682624,60968105,0,1766700,0,-8104125,0,0,0,0,13425761,2222697,32989156,0,0,0,0,9501895,5784767,13972736,14298324,27608733,8984264,1193473,5875028,16707887,14404693,767451,11592931,1999657,215,3061004,19695395,0,4160954,0,4990435,32106787,60953571,128635460,0,0,-67681889,60953571,0,34653163,-17468335,2241251,18826257,21237946,17076992,0,0,0,0,0,0,107089097,456,175,956575,99628,1056203,1339,0,75793,206320,309290,4836,51398,187357,9581,6941,100813,4246,306055,48619,346050,0,69072,71802,114977,0,341085,52596,385143,0,74997,79688,122694,0,2004
106121031,jerold phelps community hospital,7/1/2003,6/30/2004,366,audited,excl. ind. audit,humboldt,01,0109,district,general,comparable,small/rural,(707)923-3921,733 cedar street,garberville,95542-3201,deborah j. scaife,administrator,www.shchd.org,southern humboldt community healthcare district,lindy sauls,clark koortbojian & associates inc.,0,05-0482,,hsp30482g,17,16,16,247,0,2309,0,19,17,5,0,629,3226,59,0,20,0,8,6,2,0,12,107,9,0,0,0,8,0,376,0,0,0,2850,0,101,0,0,0,6,0,51.8,55.1,30.1,3.7,0,0,0,7418,0,5329,0,1439,7441,2184,0,6112,29923,2396,11946,0,16417,0,0,0,0,0,0,0,0,4700766,1412563,0,3288203,79675,4189744,-821866,975059,0,0,0,153193,889671,2693254,1117841,360162,0,675330,0,37018,36849,11474,0,275087,1395920,838758,0,562757,0,154136,788462,244305,0,716428,3304846,165696,0,350475,0,-1148,117802,130398,40413,491120,0,17994,0,99813,0,0,0,0,1033224,0,888760,0,73352,694913,215366,0,382588,0,0,10864,35791,928404,0,784682,1230428,574969,0,0,0,0,588356,275717,492169,243423,1771770,669175,654790,107221,304170,213735,119606,22270,150359,36723,139925,1182501,0,517778,12202,5852,0,1718333,2850536,0,50850,-1183053,1718333,0,1579155,-543506,830167,1232376,2249592,1731814,229000,0,567000,796000,745150,0,0,62,20,101852,29083,130935,3,0,12890,4644,20212,8915,13386,30250,6446,4212,108,789,27541,24135,9886,0,12720,11780,15790,0,36697,27115,22607,0,14201,13340,16975,0,2004
