fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106370771,scripps memorial hospital - la jolla,10/1/2004,9/30/2005,365,audited,incl. ind. audit,san diego,14,1416,non-profit,specialty,comparable,,(858)457-4123,9888 genesee ave.,la jolla,92037-1513,gary fybel,ceo,www.scrippshealth.org,scripps health,mayflor mejia-obispo,scripps health,2,05-0324,hsc30324f,,422,396,265,33979,4366,4578,429,1158,3479,36111,4818,7702,96620,5032,904,492,77,183,723,9896,789,834,18930,293,0,66,0,63,0,76745,0,10676,0,9199,0,17399,0,990,0,541,0,62.7,66.8,5.1,4.8,27,13966,4512,28923,2113,1642,567,1046,3170,68251,963,10778,117453,29300,3866,0,77141,0,18,938220,571980,5594,9078,2556,1465,1033750989,710489138,320795,323582646,7958259,303533959,28006946,1794301,13470,0,0,29787777,235571893,61319394,736859702,280689965,68384042,45230991,4779277,11857959,36248151,339767473,20422413,13625647,821005918,60191558,5085483,5010217,1305745,2115813,4893685,120185096,2117159,11840315,212745071,268676144,56562838,43403025,4138815,0,12507162,24757616,252507742,9345717,0,23374147,0,15215932,94511,0,0,226284,71615428,16988621,6060066,1889749,1466610,15350990,202997468,0,7213714,0,0,0,679559,0,0,62942722,11750117,134630688,0,0,0,0,44990280,10564318,28624813,10031021,108691118,24063653,4408819,8306501,83308233,46842507,13763701,3257416,1634021,3074239,6183751,65441287,0,96386805,10868734,116540,0,172813366,46258006,0,0,126555360,172813366,1147780,216972027,-158781746,140197346,82927194,226516116,130129311,0,0,0,0,0,0,31060877,1971,699,3515425,687851,4203276,816,0,210939,897225,1205967,38367,210268,483101,0,365902,88830,14826,1263144,167266,1126104,0,577305,88487,293119,0,1490397,196941,1421792,0,664249,103182,326715,0,2005
106370744,scripps mercy hospital,10/1/2004,9/30/2005,365,audited,incl. ind. audit,san diego,14,1418,non-profit,general,comparable,teaching,(619)294-8111,4077 fifth avenue,san diego,92103-2105,tom gammiere,senior vp,www.scrippshealth.org,scripps health,jessica mester,scripps health,1,05-0077,hsc30077f,zzt30077f,700,566,380,50446,6105,31939,5266,5728,2871,23915,6018,6088,138376,8363,1554,6231,1522,1017,813,6755,1682,1700,29637,650,50,0,0,0,0,124972,13404,0,0,0,0,27955,1682,0,0,0,0,54.2,67,4.7,4.7,37,6924,3832,38592,3580,30726,22415,7877,4326,48894,17633,2762,176805,89276,26167,0,68860,0,16,1363560,1499916,7852,8950,3785,775,1283224737,936053814,12245188,359416111,7603982,364393034,2627059,4206428,743116,0,0,6090371,334058322,110697490,838468925,341670365,59164760,200004922,35031962,43534018,38114170,210711207,40077167,40534158,1008842729,86144969,15659613,26162581,15979657,9762661,10414141,91425259,5284589,13548538,274382008,314262475,64947692,158376876,29669522,-10052445,46065810,24493210,179272973,30348502,0,73199753,0,25469446,7711014,0,0,4534174,112518326,17022631,55480069,15867103,7230869,22117321,122962155,0,6217637,0,0,0,0,0,0,77504423,29760465,131489758,0,0,1351071,8162192,50495950,11137694,44946505,9544976,150175168,35575792,11261541,10633988,76578590,48384401,13910684,3731726,3228158,3169335,7743651,75685656,0,96369286,6269333,0,0,178324275,106522924,0,0,71801351,178324275,1796334,251679946,-185648785,170056133,81766609,275141667,178772381,0,0,0,0,0,0,84713239,2730,956,4864530,944218,5808748,1616,68,251037,1378730,1467758,154871,365155,665347,439333,11908,122543,7848,1591660,493606,1305531,57560,868063,134222,410528,3360,1875332,585988,1672299,63964,966522,153875,486793,3975,2005
106100793,selma community hospital,1/1/2005,10/28/2005,301,audited,excl. ind. audit,fresno,09,0607,non-profit,general,comparable,small/rural,(559)891-6200,1141 rose avenue,selma,93662-3241,richard rawson,ceo,www.selmahospital.org,adventist health systems,scott cleveland,selma community hospital,0,05-0470,,zzr00470g,57,57,32,2011,180,1648,716,2,31,783,191,203,5765,478,53,699,351,0,10,364,80,65,2100,43,0,0,0,14,0,5730,0,0,0,35,0,2096,0,0,0,4,0,33.6,33.6,2.7,2.7,8,1444,781,18205,639,24854,33926,9,17112,22730,816,5199,123490,19660,76382,0,26713,0,3,64260,104100,597,1562,528,253,116972385,89021245,259710,28210850,515300,28178484,547666,80199,133741,0,0,494124,21998357,24265133,70708895,12976877,1058528,15488935,8014311,12985,299662,8214668,1381437,1466955,48914358,12629724,747006,12942433,15413012,22531,3627899,19470537,345442,2859443,68058027,20274064,1165474,19212036,19982411,-1222134,29547,2264910,20148764,1721125,0,3393188,0,2051860,0,0,0,259710,5332537,640060,9353133,2869135,3770,1662651,7796151,0,553413,0,0,0,39290,0,0,2848963,7592794,7271516,0,0,0,520644,3213882,1484088,3987272,1259325,11864927,3291083,3181151,806750,2866084,3097055,697949,336218,398352,307980,1330935,5406005,727777,4995813,0,897547,363514,12390656,13093036,423842,8648517,-9774739,12390656,692139,14883123,-11481997,4345440,3319547,9731687,4735874,162540,0,9130000,9292540,644023,897547,7644259,320,90,498667,55815,554482,60,4,49170,61628,72964,16273,65031,169072,51018,7248,5650,613,66734,157792,95266,0,78117,50123,50635,0,73068,176801,104616,0,86512,55808,57677,0,2005
106124004,sempervirens - phf,7/1/2004,6/30/2005,365,audited,incl. ind. audit,humboldt,01,0105,city/county,psychiatric,phf,,(707)268-2990,720 wood street,eureka,95501-4413,lance morton,director,,county of humboldt,melissa chilton,co of humboldt  mental health branch,0,05-4124,,,16,16,16,1601,0,1349,0,121,610,0,53,0,3734,153,0,168,0,32,101,0,11,0,465,0,16,0,0,0,0,0,3734,0,0,0,0,0,465,0,0,0,0,63.9,63.9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080550,-139755,0,3220305,0,3220305,0,0,0,0,0,0,3080550,0,0,1320825,0,1112925,0,99825,503250,0,43725,0,3080550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139755,0,0,0,0,0,0,0,0,0,0,0,0,1320825,0,1252680,0,99825,503250,0,43725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
106321016,seneca healthcare district,7/1/2004,6/30/2005,365,audited,incl. ind. audit,plumas,01,0215,district,general,comparable,small/rural,(530)258-2151,brentwood drive,chester,96020,warren benincosa,ceo,http://senecahospital.org,seneca healthcare district,derek f. petrak,petrak & associates  inc.,4,05-0333,,zzr00333f,24,24,24,729,0,4756,0,13,20,113,0,502,6133,193,0,30,0,7,9,48,0,17,304,8,0,0,0,16,0,805,0,0,0,5328,0,269,0,0,0,35,0,70,70,20.2,3,0,0,0,9068,0,2868,0,408,2381,10344,0,2389,27458,3510,23934,0,0,0,1,1857,4505,22,103,0,0,14162403,4673609,0,9488794,27676,11004107,-1487637,1074659,0,0,0,-412978,1943228,4333941,7885234,1998737,0,1380514,0,110150,72751,412255,0,293997,4268404,3939823,0,977188,0,220127,971904,3202431,0,582526,9893999,2272749,0,272836,0,0,172709,49378,177945,1419223,0,111438,0,197331,0,0,0,0,3631502,0,2062638,0,157568,875059,2393157,0,368870,0,0,135494,4307,866470,0,1494929,3029918,2570870,0,0,0,0,1691769,613756,1199462,403403,3741740,1846676,1428570,1209529,850929,560343,441155,130393,36402,120968,637402,1907698,241863,3519117,45372,0,0,5714050,1238370,0,1711555,2764125,5714050,73008,2831956,-1465552,5168546,4053190,9312346,5793229,0,470235,0,1914264,202709,0,0,125,27,214106,54435,268541,8,0,30263,25502,16021,14534,26072,67898,22276,3475,8065,0,48969,55540,25786,0,35364,25003,23444,0,57201,65055,43024,0,47276,28879,27106,0,2005
106410891,sequoia hospital,7/1/2004,6/30/2005,365,audited,incl. ind. audit,san mateo,04,0428,non-profit,general,comparable,,(650)369-5811,170 alameda de las pulgas,redwood city,94062,glenna l. vaskelis,ceo/president,www.sequoiahospital.org,catholic healthcare west,louise liberati,chw west bay financial services,0,05-0197,hsc00197g,zzr00197g,421,299,299,24739,656,525,951,0,222,13991,211,398,41693,4196,145,72,225,0,45,3680,79,317,8759,355,22,0,0,44,0,29772,4081,0,0,7840,0,7269,783,0,0,707,0,27.1,38.2,4.8,4.2,15,3068,1273,75195,567,660,4165,0,1509,95637,3143,2384,183260,21238,0,0,162374,0,11,419770,678688,2446,2966,875,395,711496459,531672493,0,179823966,2345864,160345314,21824516,1413620,968390,0,0,22269746,163731233,30201701,517563525,304876274,9053694,6022773,9204089,0,3911373,181917573,2799990,4376914,522162680,66780162,567716,1067131,6356649,0,2609080,105588910,1041546,5322585,189333779,305484920,6525560,6640442,13990785,0,0,4062227,183543901,5935442,0,3841536,0,1647680,0,0,0,0,66171516,3095850,449462,1569953,0,2458226,103962582,0,2116377,0,0,10249,696474,0,0,31165166,3613149,65085105,0,0,0,0,23709083,4656834,25064149,7051828,51765008,31615315,2790262,7169516,32159592,18165780,6220366,1438265,1560050,1483940,5977220,65768209,0,32460348,7123535,7878685,0,113230777,27341934,0,21751338,64137505,113230777,36614838,92309078,-67410000,45173778,37147409,84252887,51792539,0,0,23926470,23926470,2175132,0,0,748,238,1445427,236884,1682311,638,0,78765,298112,406393,19092,69110,274109,173367,0,22468,104011,404692,41502,493761,0,303162,45008,153768,3534,485454,49106,571839,0,344192,51703,176259,3758,2005
106410817,seton medical center,7/1/2004,6/30/2005,365,audited,incl. ind. audit,san mateo,04,0425,non-profit,general,comparable,,(415)992-4000,1900 sullivan ave,daly city,94015,bernadette smith,president,,daughters of charity health system,tanya teig,moss adams llp,0,05-0289,hsc00289f,zzr00289f,478,354,354,52712,242,25388,9705,0,400,11008,0,2473,101928,5498,49,1146,438,0,82,2248,0,329,9790,255,24,0,0,199,0,57697,0,0,0,44231,0,8813,0,0,0,977,0,58.4,78.90000000000001,10.4,6.5,3,1638,622,131524,169,5138,21031,0,1213,78952,0,40566,278593,27981,6314,38163,201262,0,17,447375,348121,3026,4048,505,169,1085617538,855545942,0,230071596,2088753,227587922,4572427,6656161,3821187,0,0,7407401,332107475,50080900,703429163,498117553,3378697,111915988,60055113,0,5583199,153820919,0,19429716,852301185,89699307,210025,4031475,21018771,0,1504242,97924219,0,18928314,233316353,497262501,3035872,103058555,74411511,0,0,4082003,144992291,15339259,0,3384481,0,9979469,0,0,0,0,89134506,552850,12888908,6662373,0,3005438,106752847,0,11074674,0,0,2133759,410758,0,0,58320928,17003296,72371328,0,0,0,0,31541187,4151458,31289086,12910639,107376721,29970485,3163106,5207698,34927707,19310665,8448830,4037484,1157188,5403611,8584427,86441346,0,59144873,5562125,288187,0,151436531,51285422,19334,95167160,4964615,151436531,27650505,164770991,-130704058,98554567,92596671,252274074,193129201,0,0,95167160,95167160,0,17328849,16887486,1403,512,2545839,449157,2994996,383,0,273823,563630,643936,118891,302187,328415,221375,17014,8636,67932,875204,231868,596945,0,430737,53307,344532,13246,1041966,276882,719318,0,490449,63890,387613,14878,2005
106410828,seton medical center - coastside,7/1/2004,1/31/2005,215,audited,excl. ind. audit,san mateo,04,0427,non-profit,general,comparable,small/rural,(650)992-4000,600 moss beach boulevard,moss beach,94038,bernadette smith,president,www.dochs.org,daughters of charity health system,tanya teig,moss adams llp,0,05-0613,,hsp00613f,121,121,121,1747,0,17600,3712,0,11,201,0,537,23808,32,0,27,6,0,2,1,0,4,72,5,0,0,0,116,0,33,0,0,0,23775,0,10,0,0,0,62,0,91.5,91.5,330.7,3.3,0,0,0,1012,2,45,361,0,158,2501,0,539,4618,2081,0,0,2549,0,0,0,0,0,0,0,0,16077142,9062190,0,7014952,197525,8584037,-1371560,444189,0,0,0,-927371,10699670,1711345,3666127,1479161,0,8975627,1544770,0,5612,303589,0,373173,12681932,648905,1590,44375,357506,0,117016,1853832,0,371986,3395210,1502723,0,6333591,0,0,0,0,508789,414418,0,171765,0,130904,0,0,0,0,623061,1590,2555507,1902276,0,122628,1648632,0,161258,0,0,444189,0,0,0,3129572,194013,1139733,0,0,0,0,2074125,259808,1489809,296977,4715815,1348198,238000,62515,899461,761021,204775,31461,37939,86559,198293,3629639,0,2757270,47560,0,0,6434469,15835574,17048,0,-9418153,6434469,915917,5864419,-3795225,5093593,2635353,9288026,6530756,0,0,0,0,0,20283,14129831,136,64,146772,22155,168927,31,0,15111,16806,6355,11984,60574,17799,12790,3587,911,855,79460,2644,13387,0,29609,4731,16941,0,92559,2792,16022,0,32994,5434,19126,0,2005
106370875,sharp chula vista medical center,10/1/2004,9/30/2005,365,audited,incl. ind. audit,san diego,14,1420,non-profit,general,comparable,,(619)482-5800,751 medical center court,chula vista,92010,chris boyd,ceo,www.sharp.com,san diego hospital association,jeff anderson,sharp healthcare corporation,0,05-0222,hsc30222f,zzt30222f,330,326,326,29732,11710,30863,3210,1428,733,13702,834,3924,96136,4086,1899,2313,949,248,60,3280,98,716,13649,230,0,0,0,100,0,64393,0,0,0,31743,0,12935,0,0,0,714,0,79.8,80.8,7,5,0,0,0,13774,5499,6220,7118,1262,1324,23659,238,6824,65918,42867,3711,0,23122,0,6,418695,301410,2909,3592,1859,929,802155397,660914618,33401393,174642172,887732,173807262,1722642,2724021,695735,0,0,3750928,207362269,41827652,552965476,244898582,83607074,110408364,25171258,10484337,3012942,107149426,7372954,18593551,610698488,57246971,23265905,19281173,13642592,3173709,2430336,60695703,507782,11212738,191456909,246938780,105538087,109149054,33931641,0,12344147,3130554,114121287,23466249,0,7880736,-7677,4421760,17077912,2078688,0,14244793,55031308,18234833,20453673,6959270,1321576,2226940,66725173,0,3689399,0,0,138062,1590405,0,0,42695264,9811796,65144196,0,0,0,88759,26938691,3676633,16027821,9424102,62791485,20603662,2563339,4788069,33033354,29156217,9358761,2986729,2285522,2911784,3328340,88465545,0,43969827,484442,3978838,1498000,138396652,16243230,0,64144666,58008756,138396652,283946,75719294,-54916048,58786845,54080435,116554282,72584455,0,0,65529484,66669629,2524963,62906469,0,1252,521,2204533,483273,2687806,449,0,85299,470659,770415,56759,257389,383547,14610,81666,28463,55726,968863,159023,670253,215,168211,63155,169712,5101,1164641,197316,835378,3756,197119,74381,210114,5101,2005
106370689,sharp coronado hospital & healthcare ctr,10/1/2004,9/30/2005,365,audited,incl. ind. audit,san diego,14,1420,non-profit,general,comparable,,(619)522-3600,250 prospect pl,coronado,92118,marcia k. hall,ceo,www.sharp.com/hospital/index.cfm?id=916,sharp healthcare corporation,mildred a. reyes,sharp healthcare corporation,0,05-0234,hsc30234f,zzt30234f,204,204,175,6114,2185,35024,136,341,125,4498,103,3126,51652,927,506,137,37,58,43,585,14,37,2344,46,0,0,0,158,0,8174,0,0,0,43478,0,2054,0,0,0,290,0,69.40000000000001,69.40000000000001,22,4,0,0,0,12641,1237,2904,1753,650,812,15332,39,7519,42887,10647,0,0,32332,0,4,114527,92831,900,1121,0,0,143128804,98377761,2731311,47482354,23982,48188075,-681739,2633654,2281307,0,0,-329392,42815583,7713643,92599578,27159600,15745652,40478556,749572,1077545,783249,16503225,546579,3107093,106151071,10390327,2673966,2327355,1224643,685400,620576,15445367,102988,3507111,36977733,29174145,15999148,23456983,1709039,-303345,1514179,929450,20217498,3479313,0,649567,-1261,1553045,1270515,67503,0,1393293,8339525,3675018,19611209,332590,250027,466305,12773402,0,2034278,0,0,625,0,0,0,17671425,2038223,11443917,0,0,0,0,8631597,1583028,5258674,1561211,22262540,4266609,392070,1729877,5971181,7848517,2032123,1184341,496485,67279,1937053,6285141,0,6229217,1486358,168017,2575765,16744498,10520150,0,1394842,4829506,16744498,46178,12145609,-7365938,10768384,9386911,21056627,14827410,0,0,0,1523060,128218,0,6619296,430,205,781404,147197,928601,34,0,43634,128700,158874,93132,175354,97512,9689,40196,26682,7631,458879,29178,147015,0,59723,30406,48569,7634,543774,35189,178009,0,69048,35554,57944,9083,2005
106370714,sharp grossmont hospital,10/1/2004,9/30/2005,365,audited,incl. ind. audit,san diego,14,1422,non-profit,general,comparable,,(619)740-6000,5555 grossmont center drive,la mesa,91942,michele tarbett,ceo,http://sharpnet/entities/hospitals/display.cfm?id=3749,san diego hospital association,donna wells,sharp healthcare corporation,0,05-0026,hsc30026g,zzt30026g,481,457,457,43075,20691,18515,4714,3112,887,23589,544,5326,120453,7035,3993,3601,1530,627,163,6515,101,1458,25023,375,46,0,30,30,0,93158,12366,0,6352,8577,0,22224,1306,0,521,972,0,68.59999999999999,72.2,4.8,4.7,0,0,0,99080,39347,32471,22427,8544,4044,111793,205,27568,345479,72743,48654,45673,135519,0,17,913389,425520,6805,6848,2466,1061,1372871360,1105903949,62823502,329790913,748716,328808040,1731589,7277953,4747855,0,0,4261687,338339654,117967531,916564175,329295807,168964536,140154707,36324291,25163261,9960910,218999115,4572227,35851701,969286555,105144979,49838226,34087447,24542595,11274441,3926129,146964650,584860,27221478,403584805,334278535,213393595,153946641,53027672,0,33073880,10274645,243324358,55646256,0,5487673,0,3450694,32830624,2949955,0,27042923,99723585,37802081,19978782,10761534,3363822,3547812,147766289,0,6847008,0,5067274,1571939,2735268,0,0,71048191,44960897,112091271,0,0,0,0,46536444,9938103,30959609,13273525,120445026,39772878,4579525,7589021,60394948,62048512,19034127,4552973,2194244,2537557,5659229,86213415,50602397,146140949,2202806,15173302,2930346,303263215,35542295,0,69076138,198644782,303263215,33640374,138137976,-103032217,191083594,91116780,293558194,147417245,0,0,56478888,72558163,3482025,0,5715160,2390,841,4244985,834479,5079464,540,0,146436,1016161,1383376,86218,279718,862160,51039,310579,107927,1371,1532111,703202,1160657,0,276448,221008,342618,8941,1842204,844319,1397531,0,319605,259157,406239,10409,2005
106370695,sharp mary birch hospital for women,10/1/2004,9/30/2005,365,audited,excl. ind. audit,san diego,14,1416,non-profit,general,comparable,,(858)541-3400,7901 frost street,san diego,92123,dan gross,ceo,www.sharp.com,sharp healthcare corporation,kathy graves,sharp memorial hospital,0,05-0722,hsc30722f,zzt30722f,166,166,166,204,129,13315,3484,41,89,31386,48,393,49089,76,46,2365,1014,14,22,6896,22,177,10632,166,0,0,0,0,0,49089,0,0,0,0,0,10632,0,0,0,0,0,81,81,4.6,4.6,40,15055,7297,250,209,1457,776,4,26,9703,134,1028,13587,0,0,0,11360,0,18,199541,136217,1346,1975,5512,2518,330956473,253369291,19250134,96837316,629999,73808100,23659215,0,1047718,0,0,22611497,153474829,591339,176890305,2042426,1472775,83566162,19571791,309419,460018,192637193,375478,2985030,303420292,482405,398836,3081337,1629233,7611,56309,19540159,261645,2078646,27536181,2275852,1856013,71635183,18251304,0,277211,255969,154439415,2890929,0,637124,0,850291,421768,1441064,0,17387302,248979,437366,15012316,4390784,39819,260358,75125239,0,1322455,0,108136,0,0,0,0,27168113,119156,26974079,0,0,0,0,8467696,1990440,5071002,4017614,34015811,12037706,2103481,836729,6665847,11978823,2012494,265472,302976,2507122,1081639,74836411,0,39907044,0,930524,154284,115828263,8301285,0,6615076,100911902,115828263,0,36770376,-21004323,44985115,21598215,71679620,31772576,0,0,8163910,8163910,1548834,56972232,0,584,340,1083547,137822,1221369,331,0,23572,164393,669520,6111,31847,170168,0,10955,6981,0,575316,2598,379347,0,44909,26449,49485,5443,649778,2838,430898,0,48705,29239,54059,5852,2005
106370694,sharp memorial hospital,10/1/2004,9/30/2005,365,audited,excl. ind. audit,san diego,14,1416,non-profit,general,comparable,,(858)541-3400,7901 frost street,san diego,92123,dan gross,ceo,www.sharp.com,san diego hospital association,kathy graves,sharp metropolitan medical campus,2,05-0100,hsc30100f,zzt30100f,566,566,541,44707,22604,19720,2128,1750,1895,49322,1450,4426,148002,5816,4021,1992,431,303,329,9244,249,760,23145,301,134,15,40,76,0,77102,37288,4283,6984,22345,0,16514,4558,745,349,979,0,71.59999999999999,71.59999999999999,6.4,5.7,0,0,0,135528,89005,23008,10749,6173,4599,188487,1209,28019,486777,45938,19924,80236,331513,0,12,805866,464665,6535,11914,0,0,1433835828,1112821355,90388462,411402935,7497209,394351931,24548213,5462776,5015321,0,0,24995668,327522465,89442072,1016871291,302661379,165460940,104515714,13050769,14103333,15552558,338263043,6991904,21328268,981927908,113844634,68766278,21074338,10279827,6079706,4611855,200241472,1133398,25876412,451907920,314980070,229543567,113746829,20744474,0,18009248,13183956,355974116,17085023,0,8125301,0,21428771,38527286,1093060,0,50768116,101525943,43210937,11843223,3679182,2173791,6980457,233298515,1,8690886,0,0,0,0,0,0,70870391,29863092,150658422,0,0,2007565,0,57709910,15121721,44667345,23453485,143742749,49054579,5536730,4177408,71654867,74086281,16563544,6415536,3107254,7986154,12026829,309793147,0,111833895,44344331,64862681,8911141,539745195,41431986,0,267146800,231166409,539745195,816641,160898416,-108688533,150734143,142018906,308083909,196250014,0,0,275151148,275151148,8004348,246826500,0,2759,925,5165392,630498,5795890,1130,0,214880,1588808,1543054,110817,270611,1010004,118369,252574,53902,2373,1643369,599578,1671252,30822,467672,191276,557604,3819,1842098,676777,1886513,34507,517111,212128,622550,4206,2005
106374049,sharp vista pacifica,10/1/2004,9/30/2005,365,audited,excl. ind. audit,san diego,14,1416,non-profit,specialty,comparable,,(619)576-1200,7989 linda vista rd,san diego,92111-5106,dan gross,ceo,www.sharp.com,sharp healthcare corporation,kathy graves,sharp metropolitan medical campus,0,,,,16,12,12,0,27,0,0,0,0,2645,0,1136,3808,0,3,0,0,0,0,180,0,73,256,0,0,16,0,0,0,0,0,3808,0,0,0,0,0,256,0,0,0,65.2,86.90000000000001,14.9,14.9,0,0,0,0,0,0,0,0,6,3663,0,490,4159,0,0,0,603,0,0,0,0,0,0,0,0,4519961,2549758,298,1970501,273,1943351,27423,0,24351,0,0,3072,2318287,1487345,714329,0,17327,0,0,0,0,2096504,0,776134,2889965,0,0,0,0,0,3570,1427557,0,198869,1629996,0,17327,0,0,0,0,1887,1746433,134442,0,0,0,649669,298,0,0,0,0,298,0,0,0,1683,1777628,0,190892,0,82079,0,0,0,0,981950,259192,76034,0,0,0,0,191841,91092,261194,82048,929633,306140,56258,18133,110916,351994,36797,77210,16966,3079,36225,1011454,0,612550,0,10621,2109,1636734,113639,0,0,1523095,1636734,0,502183,-296507,475048,93758,939850,327300,0,0,23783,23783,23783,783517,0,18,4,35166,3622,38788,34,0,3502,16669,7801,149,18,4839,1775,0,413,0,23293,8072,0,0,1775,0,2026,0,25913,8490,0,0,2099,0,2286,0,2005
106450940,shasta regional medical center,10/1/2004,9/30/2005,365,audited,incl. ind. audit,shasta,01,0209,investor,general,comparable,,(530)244-5400,1100 butte street,redding,96001,thomas salerno,ceo,www.shastaregional.com,hospital partners of america,jennifer floyd,clark koortbojian & associates inc.,3,05-0733,,hsp30312j,246,185,185,24081,139,4670,4,1883,449,5150,164,451,36991,4133,18,918,1,320,110,1345,31,132,7008,246,0,0,0,0,0,36991,0,0,0,0,0,7008,0,0,0,0,0,41.2,54.8,5.3,5.3,0,0,0,14749,46,10214,13,2278,1314,10798,55,4494,43961,27778,0,0,15235,0,12,430320,290760,3038,3931,0,0,913162267,814776725,0,98385542,471784,126676399,-27819073,63075,29428,0,0,-27785426,108722462,28253464,776186341,431449235,2726219,78636389,43601,33098598,9788632,121515033,3585828,8206312,689049847,90068941,263480,38352493,18604,10160389,6609763,66779174,245200,11614376,224112420,473095822,2863016,108023708,42810,0,40018320,13724146,157783844,10292076,0,2711511,0,6221472,0,0,0,0,48418682,126683,8965174,19395,3240667,2674249,30510363,1119517,3310812,0,0,0,57945,0,0,23522942,9909550,49155953,0,0,0,0,14556609,4402913,14712571,10415861,40202745,19616942,2637510,3898411,26780083,16738242,3690593,1418107,1719821,5519603,4454342,24600665,0,56620196,179962,189599,1184326,82774748,50674103,348742,47159880,-15407977,82774748,441357,80704363,-66020022,31170849,21932028,60258535,3638339,51388205,0,0,51388205,4228325,0,14077911,619,269,1179263,152432,1331695,305,0,98074,267111,436405,25046,97833,173267,0,36837,42664,2026,404411,93559,379080,0,116689,82718,102806,0,457514,103976,433745,0,131109,91372,113979,0,2005
